titles,authors,informs,clip_links
수레바퀴 아래서,헤르만 헤세,"독일의 문호 '헤르만 헤세' 의 명작 수레바퀴 아래서. 시골마을에서 유일하게 엘리트 대열에 합류하게 된 한스 기벤라트. 온 마을 사람들과 아버지, 그리고 교장선생님의 기대를 한몸에 받고 마울브론 신학교에 입학한다. 그리고 그는 그곳에서 같은 방 친구이자 방랑시인 '하일러' 를 만나고 지루하고 고리타분했던 인생이 바뀌기 시작한다. 공부가 인생의 전부였던 한스에게 하일러는 새로운 세상을 보여준다. 그가 진정으로 원하는 것이 무엇인지, 삶의 즐거움이 무엇인지 느끼면서 학업과 즐거움 우정 사이에서 갈등하고 괴로워 하게된다. 강압적인 학교의 제도와 아버지, 그리고 사람들의 기대는 감수성 예민한 사춘기 소년에게 해방구를 찾게 한다. 헤세는 자신이 사춘기 시절에 직접 겪은 사실을 배경으로, 19세기 말 독일에서 사회적 문제로 부각되었던 '청소년들의 자살' 문제를 녹여내었고, 그 안에서 한스는 청소년의 한 모습으로 공감과 아픔과 상처를 안고 서서히 무너지고 다시 일어서는 모습속에 우리의 마음을 뭉클하게 한다. 과열된 입시경쟁 속에 압박받고 고통받은 우리 현 시대의 청소년들도 공감할 수 있는 청소년의 삶과 현실을 다룬 이야기.",https://audioclip.naver.com/audiobooks/142A2C327F
"레디메이드 인생 (RESOUND 단편, 이철희 낭독)",채만식,"「레디메이드 인생」은 1934년 5월 『신동아』에 발표된 채만식(1902~1950)의 단편소설입니다. ‘기성품 인생’이라는 뜻의 제목처럼 이 작품은 일제강점기의 빈곤한 시대상을 역설적으로 고발하고 있습니다. 일본 제국주의 파시즘과 자본의 노동 착취라는 이중의 억압 속에서 식민 조선의 민중은 태어날 때부터 최하층 단순 노동자의 신분에서 벗어날 수 없었습니다. 그런데 그 고발의 대상과 고발 기법이 단순하고 단편적이지 않다는 것이 이 소설의 장점입니다. 사회 현실을 도덕적 우월감을 가지고 단순하게 지적질(?)하는 것이 아니라, 등장인물의 내면 묘사를 통해 그 사회구조 속에서 순응하고 살아가는 ‘우리’의 민낯의 모습을 스스로 돌아보게 만드는 작품입니다. 주인공 P는 대학을 졸업하고 실직 상태에 있는 인텔리 지식인입니다. 공부에 돈과 시간을 들여 인텔리가 되었건만, 주인공은 직장 하나 제대로 잡지 못하고 사회로부터 외면당합니다. 게다가 지독한 생활고에 부인은 떠나고 학교에 보낼 나이가 된 아들은 고향의 형님 집에서 맡겨 놓은 상태입니다. 식민 통치에 저항할 용기도, 자본주의의 모순에 대항할 용기도 없는 지식인들은 거리를 배회하며 전당포에 책을 맡긴 돈으로 유흥업소를 돌아다니며, 신세 한탄만 늘어놓습니다. 단돈 20전에라도 몸을 팔려는 여성을 보고 충격을 받은 P는 내쫓기다시피 서울로 올라온 어린 아들에게 아무 소용도 없는 학교 공부 대신 입에 풀칠이라도 할 수 있는 인쇄소 견습공 자리를 알선해줍니다. 100년 전 우리 소설, 아름다운 소리로 만나다 ‘Resound 단편’ 시리즈 소위 ‘고전’이라 불리는 작품들은 시대를 불문하고 인간과 삶을 관통하는 날카로운 통찰을 담고 있습니다. 그러나 한 번쯤 제목은 들어 봤을지라도, 제대로 읽어본 적은 없는 경우가 많습니다. 왜일까요? 어쩌면 고전은 낡고 지루하며 어렵다는 편견이 있는 건 아닐까요. ‘Resound 단편’ 시리즈는 그 편견을 깹니다. 오늘날 활발히 활동 중인 작가들이 고쳐 쓰고, 그 원고를 전문 배우들이 생생하게 낭독하고, 거기에 뮤지션들이 작곡한 음악이 더해져 고전은 새로운 예술작품이 되었습니다. 옛 것의 가치는 간직하되 새로운 옷을 입고 화려하게 돌아온 50편의 ‘Resound 단편’ 시리즈가 새로운 문학의 세계, 감상하는 오디오북의 세계로 당신을 초대합니다.",https://audioclip.naver.com/audiobooks/2AAD048055
"분수령 (RESOUND 단편, 김주은 낭독)",김명순,"「분수령」은 김명순(1896~1951)의 단편소설입니다. 한국 최초의 근대적 여성 문인이었던 김명순은 가부장적 사회와 제도 속에서도 여성해방을 부르짖은 선구자적 역할을 하였으며, 여성의 내면 심리를 치밀하게 묘사한 소설들을 많이 남긴 것으로 유명합니다. 이 작품 또한 현실적이 족쇄로 다가오는 결혼과 자신의 꿈을 향한 학업 사이에서 선택을 강요당하는 한 젊은 여성의 깊은 고뇌를 묘사하고 있습니다. 남성은 하지 않는 고민을, 여성이라는 이유로 감내해야 하는 사회 환경이, 100년이 지난 디지털 시대에는 과연 완전히 사라졌을까요? 일본에서 공부하다 결혼 문제 때문에 들어온 희종은 일본에서 동거하던 선형과의 정식 혼인을 앞두고 여러 생각에 잠긴 채, 홀로 대중목욕탕에 와 있다. 선형과 함께하는 미래를 선택할 것인가, 아니면 동경으로 돌아가 학업을 계속해나갈 것인가… 희종은 과연 어떤 결정을 내리게 될까요? 「분수령」의 오리지널 사운드트랙 작곡가인 '유요한'은 독일 자르브뤼켄 국립 음대 대학원 현대음악가를 졸업했습니다. 음악 작곡뿐만 아니라 2018년 한국에서 열린 <류이치 사카모토 특별 전시>에서 공간을 연출하는 등 다양한 분야에서 활발히 활동하고 있는 차세대 뮤지션입니다. 100년 전 우리 소설, 아름다운 소리로 만나다 ‘Resound 단편’ 시리즈 소위 ‘고전’이라 불리는 작품들은 시대를 불문하고 인간과 삶을 관통하는 날카로운 통찰을 담고 있습니다. 그러나 한 번쯤 제목은 들어 봤을지라도, 제대로 읽어본 적은 없는 경우가 많습니다. 왜일까요? 어쩌면 고전은 낡고 지루하며 어렵다는 편견이 있는 건 아닐까요. ‘Resound 단편’ 시리즈는 그 편견을 깹니다. 오늘날 활발히 활동 중인 작가들이 고쳐 쓰고, 그 원고를 전문 배우들이 생생하게 낭독하고, 거기에 뮤지션들이 작곡한 음악이 더해져 고전은 새로운 예술작품이 되었습니다. 옛 것의 가치는 간직하되 새로운 옷을 입고 화려하게 돌아온 50편의 ‘Resound 단편’ 시리즈가 새로운 문학의 세계, 감상하는 오디오북의 세계로 당신을 초대합니다.",https://audioclip.naver.com/audiobooks/266EC15285
비행운 <물 속 골리앗>,김애란,"김애란이 돌아왔다. 2012년 올해로 등단 만 10년 차가 되는 시간 동안 공백 없이 작품을 발표해오기도 했지만, 지난해 출간한 첫 장편소설 <두근두근 내 인생>으로 차세대 '젊은 작가'라는 수식어를 2010년대 대표 작가로 갈아치운 그녀다. 많은 사랑과 기대를 한 몸에 받으며 세번째 소설집 <비행운>을 가지고 왔다. '비행운'은 새로운 삶을 동경하는 형식으로(飛行雲), 하지만 현실을 벗어나지 못하게 하는 연쇄적 불운(非幸運)에 발목 잡힌 '우리들'의 이야기를 담고 있다. 문학평론가 박준석이 말했듯 ""김애란 소설은 우선 안부를 묻고 전하는 이야기, 말하자면 하이-스토리hi-story라고 부를 수 있다. 이 안부에는 개인적인 소소한 안녕을 넘어선 어떤 윤리""를 가지고 동세대의 실존적 고민을 드러내며 살아남은 자들에게 인사를 전한다. 친구처럼 곁에서 나의 이야기를 들어주러 온 듯 이번 소설집에서도 김애란은 자신의 매력을 백분 발휘한다. 또한 좀더 많은 세대와 공간을 아우르며 '확장'을 시도하기도 하는데, 그것은 김애란 '너머'를 발견하게 하는 기회를 마련해줄 것이다. 2011 젊은작가상 대상 수상작 '물속 골리앗', 2010 이상문학상 우수상 수상작 '그곳에 밤 여기에 노래' 등 모두 8편이 수록되어 있다. 비행운에 실린 작품 속 주인공들을 보면, 어쨌든 아직은 살아남은 외줄 위에 선 듯 아슬아슬하기만 한 사람들이다. 그 사람들은 우리 주변에 있는 사람 이거나 나 자신일지도 모른다. ""나"" 는 어머니와 재개발이 한창인 강산아파트에 둘이 산다. 아버지는 재개발 반대에 맞서시다가 골리앗 크레인 위에서 떨어져 돌아가셨다. 나와 어머니는 재개발이 한창인 강산아파트에 둘 만 산다. 전기나 끊기고 수도가 끊기면서 다른 주민들은 이미 모두 떠나가고, 둘 만 산다. 그리고 언젠가 부터 장마가 시작됐다. 장마가 우리를 집어삼키지 전에 나와 어머니는 탈출해야 한다. 그런데 어디로 가야하지?",https://audioclip.naver.com/audiobooks/0BF1B196AD
딸에 대하여,김혜진,"""너희가 가족이 될 수 있어? 어떻게 될 수 있어? 혼인 신고를 할 수 있어? 자식을 낳을 수 있어?” “엄마 같은 사람들이 못 하게 막고 있다고는 생각 안 해?” 레즈비언 딸의 부모이자 무연고 노인을 돌보는 요양보호사로 혐오와 배제의 세계와 마주한 엄마의 성장소설",https://audioclip.naver.com/audiobooks/820CF7423C
완득이,김려령,"특별한 성장소설, 『완득이』 『완득이』는 우리 문학사에서 쉬이 찾아보기 힘든, 그래서 더욱 반가운 활력 만점의 성장소설이다. 주인공이 자기를 발견하고 정신적으로 성장해나가는 과정을 그린 성장소설은 세대를 뛰어넘어 모든 독자들에게 읽히곤 한다. 그러나 그간 우리 독자들은 성장소설의 진정한 감동과 재미를 『호밀밭의 파수꾼』 같은 서구소설이나 『Go!』 같은 일본 대중소설에서 찾아왔던 것이 사실이다. 이제 우리도 청춘소설의 고전 반열에 들 작품, 그리고 한 세대를 풍미할 주인공 ‘완득이’를 갖게 되었다고 자부하면서, 창비는 성인 독자를 겨냥한 양장본을 함께 출간하기로 하였다. 완득이는 집도 가난하고 공부도 못하지만 싸움만큼은 누구에게도 지지 않는 열일곱 살 소년이다. 철천지원수였다가 차츰 ‘사랑스러운 적’으로 변모하는 선생 ‘똥주’를 만나면서 완득이의 인생은 급커브를 돌게 된다. 킥복싱을 배우면서 세상에 대한 분노를 표출하는 법을 익히고, 어머니를 만나면서 애정을 표현하는 법을 알게 되는 완득이는 소설 속에서 조금씩 성장해나간다.",https://audioclip.naver.com/audiobooks/ECE3EFD32F
리틀 브라더,코리 닥터로우,"코리 닥터로우 장편소설. 학교 전산망 해킹이 주특기이고, 수업 땡땡이가 취미인 삐딱한 열일곱 살 소년 마커스 얄로우. 우연히 게임을 하던 중 친구들과 함께 테러 용의자가 되고, 국가기관으로부터 갖은 고초를 당하고 감시까지 받게 된 소년은 이에 맞서 한판 유쾌한 싸움을 벌인다. 헌법을 유린하고 SNS를 조작하여 선거에까지 개입하려는 국토안보부. 9.11 이후 미국 사회의 단면을 적나라하게 보여주며, 마치 조지 오웰의 소설 <1984년>의 '빅브라더'를 연상케 하는 국가기관에 맞서는 열일곱 살 소년의 싸움, 과연 승자는 누가 될까? 6주간 「뉴욕 타임즈」 베스트셀러였으며, 출간되자마자 각종 상을 휩쓸었던 화제의 소설이자, 발표하는 작품마다 논쟁을 불러일으키는 문제 작가 코리 닥터로우의 대표작이다. 선버스트상, 존 W 캠벨상, 프로메테우스상, 화이트파인상, 골든덕상 등 수많은 상을 받았고, 휴고상과 네뷸러상, 로커스상 장편소설 부문에도 최종 노미네이트 되었다. 전 세계 24개국에 번역 출간되었으며, 후속작 <홈랜드> 역시 프로메테우스상을 수상하는 등 베스트셀러 반열에 올랐다. 이런 성과를 바탕으로 2015년 9월 파라마운트사와 영화 판권을 계약하고, [트랜스포머], [내추럴 본 킬러] 등을 제작한 돈 머피에 의해 영화 작업에 들어갔다.",https://audioclip.naver.com/audiobooks/6AF8C61368
파라미터O,이준영,"""최후의 인류로서, 선조들을 대표해 마지막 발자취라고 할 만한 무언가를 남겨야 한다는 근거 없는 망상. 그 족쇄들은, 아이를 낳지 못하는 세대의 절망감과 뒤섞여, 이 외진 곳까지 나를 끌고 왔다."" 지구가 방사능으로 뒤덮이자, 극소수의 사람들만이 작은 생존시설에서 살아남는다. 하지만 방사능이 남긴 후유증으로 인해 인류는 종의 최후를 맞이할 운명에 처한다. 그 즈음 시설 밖에서 자의식을 가진 기계종 하나가 발견되고, 자신을 '이브'라고 밝힌 기계종은 생존자들의 삶에 커다란 변화를 몰고오는데……. 인류와 기계문명에 대한 저자의 깊이있는 통찰과 신화적 상상력이 결합하여 만들어낸 SF 서사극! ""『파라미터O』는 ‘로봇’ 탄생 100주년을 맞아 AI 로봇에 대한 심화된 성찰의 영감을 준 멋진 선물 같은 작품이었다. 부디 많은 독자들이 나와 같은 독서 경험을 하기 바란다."" ―박상준(서울SF아카이브 대표) [단행본 정보] ※ 이 오디오북은 한국출판문화산업진흥원(KPIPA)의 '2020년 우수 오디오북 콘텐츠 제작 지원' 사업 선정작입니다. ※ - 📌 성우들의 열연, 환상적인 BGM과 연출! 황금가지의 드라마형 오디오북 목록",https://audioclip.naver.com/audiobooks/38E34F875F
로미오와 줄리엣,윌리엄 셰익스피어,"로미오 : 천한 이 손으로 당신의 손을 더럽히고 있다면… 줄리엣 : 아니에요 순례자님, 당신 손으로부터 점잖은 신앙심을 느낄 수 있어요. 로미오 : 그럼 손으로 하는 것을… ‘입술’ 로 하면 되겠군요. 두 어린 연인의 순결한 입술이 불에 덴 듯 뜨겁게 타오르고, 그들을 향한 운명의 장난도 함께 타오른다. 두 연인의 뜨겁고도 가슴 아픈 러브 스토리. 400년이 지난 지금, 당신의 귓가에서 다시 불타오른다. 셰익스피어의 가장 강렬한 사랑의 희곡. 세기의 명작 [로미오와 줄리엣]이 오디오 드라마와 만나 또 하나의 명작을 만들어 갑니다.",https://audioclip.naver.com/audiobooks/9F2C01B605
아침을 볼 때마다 당신을 떠올릴 거야,조수경,"아픔이 곪은 채 지난한 시간을 견뎌온 어떤 마음에 대하여 2013년 서울신문 신춘문예로 등단한 조수경의 첫 장편소설 『아침을 볼 때마다 당신을 떠올릴 거야』. 죽음까지 선택할 수 있는 삶은 한 개인의 생을 어떻게 변화시킬까? 이 작품은 안락사가 합법화된 가까운 미래를 배경으로, 죽음을 선택할 수밖에 없는 사람들의 이야기를 담고 있다. 소설은 안락사라는 소재를 통해 진정 안락한 삶에 대해 고민한다. 그리고 마음의 병으로 삶이 회복 불가능한 사람들의 이야기를 통해 고통스러운 삶을 끝내는 죽음이 아닌, 보다 나은 삶으로 가는 방법에 대해 생각해본다. 오랫동안 방에 틀어박혀 우울을 견디며 살아온 서우. 마음의 병으로 말까지 잃은 서우는 결국 엄마를 설득해 안락사를 진행시켜주는 센터에 입소한다. 센터에서 내린 처방은 한 달. 그 기간 동안 죽음에 대한 생각이 변하지 않는다면 서우는 언제든지 약을 받아 편안한 죽음을 맞이할 수 있게 된다. 하지만 서우는 죽기 위해 들어간 센터에서 태한을 비롯한 친구들을 만나고, 엄마가 싸준 도시락을 나눠 먹고, 각자의 아픈 상처를 나누면서 이해와 관심 그리고 사랑이 삶에서 얼마나 큰 영역을 차지하는지 깨닫는데……. [출판사 서평] “우울증은 죄가 아냐. 아무 잘못 없어. 우리가 뭐, 사람을 죽였어? 아님, 사기를 쳤어?” 누구든 자기답게 살고, 자기답게 사랑하고, 자기다운 죽음을 준비하며 살아갔으면 한다. 삶이란 소중하지만, 누군가에게는 안락한 죽음이 필요하다. 타인의 삶에 대해 누구도 함부로 말할 수 없으므로, 어떤 이에게는 죽음이 최선인 경우도 있을 것이다. 그러나, 그럼에도, 누군가 생의 끈을 놓으려 한다면, 나는 그의 손을 꽉 붙잡을 것이다. _‘작가의 말’ 중에서 삶, 상처, 아픔, 고통, 우울… 그리고 그 사이를 밝히는 다정한 빛 “누군가는 죽음을 원했다. 가장 중요한 것은, 삶과 죽음을 ‘스스로 선택할’ 권리였다.” _본문 중에서",https://audioclip.naver.com/audiobooks/87967A6255
"아는 동화, 모르는 이야기",김남규,"동화를 보는 새로운 시선과 깊이 있는 일러스트가 만나 다시 한 번 동화를 생각해 본다. 판타지적 전개와 계몽적인 결말로 끝나던 ‘아는 동화’가 현실적인 위로와 따뜻한 지침을 담은 ‘모르는 이야기’로 새롭게 다가왔다. 동화(童話)는 한자 그대로 어린아이들의 전유물로 여겨져 왔다. 어른들은 요정이나 마녀가 나오는 판타지적 전개에 이미 흥미를 잃었고, 모든 것이 아름답고 행복하게 끝나는 서정적인 결말에 전혀 동의하지 않으며, 교장 선생님의 고리타분한 훈화 같은 계몽적인 교훈을 지루해할 뿐이다. 이 책은 이렇게 동화를 더 이상 읽지 않는 어른들에게, 새로운 시각으로 동화를 재해석하여 현실적인 위로와 따뜻한 지침을 풀어 놓는다. 저자는 주인공이 아닌 조연, 악역의 위치에도 서 보고, 질투나 미움 같은 인간 본연의 감정에도 다가가 보고, 냉정한 현실을 다시금 일깨워 보기도 하고, 그런 냉정한 현실 속에서도 중심을 잃지 않고 행복하게 살아갈 방법에 대해 고민하며 동화를 다시 썼다. 저자가 말하는 대로 우리가 익히 알던 동화를 이쪽저쪽에서 바라보다 보면, 어른들에게도 거북하지 않고 현실에서도 꽤 쓸모 있는 다른 이야기가 되어 독자들에게 다가올 것이다. 특히, 스마트폰과 인터넷으로 텍스트의 홍수에 빠져 있는 현대인에게, 짧지만 여운 있는 글과 생각의 깊이를 더해 주는 일러스트는 새로운 사색과 통찰의 시간을 줄 것이다.",https://audioclip.naver.com/audiobooks/54E2B8AAC4
"인간동물원초 (RESOUND 단편, 류지훈 낭독)",손창섭,"「인간동물원초」는 1955년 『문학예술』에 발표된 손창섭(1922~2010)의 단편소설입니다. 몇 해 전 인기리에 방송되었던 TV 드라마 <슬기로운 감빵생활>의 하드코어 버전이라고나 할까요. 60년 전의 작품이지만, <슬기로운 감빵생활>보다 훨씬 드라마틱하고 충격적이며 비극적입니다. 그런데 심지어 소설적 재미가 대단합니다. 작가 손창섭은 이 작품에서 ‘인간 동물원’과 다름없는 감방이라는 닫힌 공간 속에서 생활하는 죄수들의 원초적이고 동물적인 삶의 모습을 통해 인간의 비뚤어진 자의식의 세계와 한국전쟁 직후의 암울한 사회 현실을 냉소적으로 비판하고 있습니다. 교도소의 동굴 같은 한 감방 내에서 벌어지는 비극적인 해프닝. 방장, 전차 운전사, 좌장, 핑핑이, 주사장, 임질병, 통역관, 양담배, 옴쟁이 등 저마다 사연에 따라 붙여진 별병으로 불리는 죄수들 사이에서, 남색을 밝히는 주사장은 방장과 매번 마찰을 일으킵니다. 이들의 갈등은 점점 비극적 결말을 향해 치달아갑니다. 이들은 어떤 결말을 향해 달려가게 될까요? 100년 전 우리 소설, 아름다운 소리로 만나다 ‘Resound 단편’ 시리즈 소위 ‘고전’이라 불리는 작품들은 시대를 불문하고 인간과 삶을 관통하는 날카로운 통찰을 담고 있습니다. 그러나 한 번쯤 제목은 들어 봤을지라도, 제대로 읽어본 적은 없는 경우가 많습니다. 왜일까요? 어쩌면 고전은 낡고 지루하며 어렵다는 편견이 있는 건 아닐까요. ‘Resound 단편’ 시리즈는 그 편견을 깹니다. 오늘날 활발히 활동 중인 작가들이 고쳐 쓰고, 그 원고를 전문 배우들이 생생하게 낭독하고, 거기에 뮤지션들이 작곡한 음악이 더해져 고전은 새로운 예술작품이 되었습니다. 옛 것의 가치는 간직하되 새로운 옷을 입고 화려하게 돌아온 50편의 ‘Resound 단편’ 시리즈가 새로운 문학의 세계, 감상하는 오디오북의 세계로 당신을 초대합니다.",https://audioclip.naver.com/audiobooks/942586F405
"단편들, 한국 공포 문학의 두 번째 밤",배명은 배현 전사라 차삼동,"한국 공포 문학의 현주소를 확인할 수 있는 단편집 『단편들, 한국 공포 문학의 두 번째 밤』 수록작 4편의 드라마형 오디오북 출시! 1. 홍수 ""소용없어. 지금 주위에 아무도 없어. 아가씨와 나뿐이라고."" 홍수로 밀폐된 상황에서 맞닥뜨린 의문의 남자, 그리고 서서히 드러나는 공포! 태풍이 강타하자 온 마을이 삽시간에 물에 잠긴다. 살림살이 하나라도 더 챙겨보겠다고 안간힘을 다하던 ‘은화’는 갑자기 불어 오른 물길에 까무룩 정신을 잃고 만다. 가까스로 살아남았지만 깨어보니 가족들과 마을 사람들은 온데간데없고 웬 낯선 남자만 보이는 상황. 외지인으로 보이는 남자는 쩝쩝거리는 소리와 알 수 없는 혼잣말을 반복하며 은화를 점점 더 극한의 공포로 몰아넣는다. 그런데 그때, 밖에서 자신의 이름을 부르는 소리가 들려 구조 요청을 하자 갑자기 돌변한 남자가 은화를 강하게 붙들기 시작하는데……. 2. 심해어 갑자기 지하철이 무너졌다 극한의 재난 속에서 드러나는 적나라한 인간군상의 면면을 파고드는 공포 소설! 원인이 밝혀지지 않은 붕괴 사고로 지하철이 무너진다. 단순한 운행 지연으로 치부하던 사람들은 고립이 길어지자 점차 예민해지고, 견디다 못한 누군가의 제안으로 문을 열고 선로를 따라 탈출을 시도한다. 꼬박 하루 동안 아무것도 먹지 못한 나는 가방에 숨겨 둔 빵을 몰래 꺼내 겨우 한입 베어 무는데, 굶주렸던 사람들은 음식 냄새를 맡자 잔뜩 날을 세운 채 웅성거린다. 그리고 잠시 후, 어디선가 누군가가 칼에 찔렸다는 이야기가 들려오고 암흑 속에 갇힌 이들은 더욱 극심한 공포와 불안에 떨게 되는데……. 3. 공포의 ASMR ""저와 같은 ASMR을 들은 분이 계시다면 꼭 댓글을 남겨 주세요."" 온라인을 뜨겁게 달군 의문의 ASMR 영상, 그 무서운 진실이 밝혀진다! 요즘 들어 ASMR의 매력에 푹 빠져 있던 20대 직장인 ‘승희’는 유튜브를 검색하던 중 우연히 접한 어떤 영상에 완전히 사로잡힌다. ‘당신과 함께 만드는 ASMR’이라는 콘셉트로 댓글을 모집하고 있던 영상은, 온통 검은 화면에 유튜버가 홀로 읊조리는 독백만이 담겨 있었다. 화자의 학교생활에 관한 이야기가 이어지던 중, 갑자기 낯선 여자의 비명이 들리더니 끔찍한 소리가 연달아 들려오기 시작한다. 신고를 하려던 찰나 영상은 금세 사라져 있었고, 이후 승희는 영상 속에서 들었던 소리 때문에 찝찝하고 불안한 마음이 날로 커져만 가는데……. 4. 검은 책 누군가를 미워하는 사람 앞에 나타나는 의문의 '검은 책' 일단 발을 들였다면 결코 피할 수 없는 저주가 시작된다! 초등학교 또래 친구들 사이에서 늘 인기가 많았던 ‘소희’는 6학년이 되면서 서울에서 전학 온 ‘유리’ 때문에 자꾸만 열등감에 시달린다. 시간이 갈수록 점차 인기를 얻게 된 유리가 2학기 부반장이 된 데다, 결정적으로 학예회에서 연극 「백설공주」의 주인공 역할을 맡게 되면서 인기 서열에서 밀려났다고 생각하기 때문이다. 그러던 어느 날, 학교 앞 문방구에서 홀로 시간을 보내던 소희는 한쪽 구석에 놓여 있던 투박하고 시커먼 책 한 권을 우연히 발견한다. 누런 붓글씨로 오직 ‘검은 책’이라고만 적혀 있던 노트의 첫머리에는 소희를 솔깃하게 하는 문구가 쓰여 있었는데……. 학급 내 아이들의 미묘한 관계를 중심으로, 일단 시작하면 결코 멈출 수 없는 저주의 드라마가 펼쳐진다! ※ 『단편들, 한국 공포 문학의 두 번째 밤』 전체 작품 중 오디오북으로 제작된 4편의 음원이 수록되었음을 알려드립니다. - 📌 성우들의 열연, 환상적인 BGM과 연출! 황금가지의 드라마형 오디오북 목록",https://audioclip.naver.com/audiobooks/168BE541A4
<가만히 부르는 이름> 완전판 오디오북 (임경선 작가 낭독),임경선,"『태도에 관하여』, 『다정한 구원』, 『여자로 살아가는 우리들에게』, 『곁에 남아 있는 사람』 등 소설과 에세이로 오랜 시간 독자들의 사랑을 받아온 임경선 작가의 신작 장편소설! 네이버 오디오클립 [듣는 연재 소설]로 먼저 만났던 『가만히 부르는 이름』을 완전판 오디오북으로 만나보세요. 설계사무소 ‘코드 아키텍츠’에서 일하는 건축사 ‘수진’은 휴일 근무를 하러 나온 어느 날, 고층건물 로비의 조경작업을 하러 나온 조경사 ‘한솔’과 우연히 마주친다. ‘한솔’은 첫눈에 ‘수진’에게 마음을 빼앗기지만 ‘수진’에게는 이미 오랫동안 마음에 둬온 건축사 선배 ‘혁범’이 있다. 한없이 투명한 사랑의 모습으로 성큼 다가오는 8살 연하의 ‘한솔’에게 ‘수진’은 계속해서 거리를 두려고 애쓰지만, 과거의 상처로 견고해진 ‘혁범’의 어떤 벽을 느낄 때마다 깊은 외로움을 느끼는 ‘수진’은 ‘한솔’의 직진하는 사랑에 흔들리게 되는데……. 많은 것들이 불안하고 그 어느 것도 믿기 힘든 지금 이 시대에, 마음을 다해 누군가를 사랑하는 어떤 ‘진심’을 이야기하는 소설. 바람과 공기와 비의 냄새 사이에서 불현듯 되살아나는 어린아이처럼 투명하고 맑은, 어른들의 사랑 이야기를 담은 소설. 겁도 없이 다가가고, 용기 있게 사랑하고, 상처를 온몸으로 떠안는 그런 사랑을 『가만히 부르는 이름』에서 느껴보세요. 사랑하는 사람의 앞에 서면, 우리는 늘 조금씩 긴장하는 것 같다. 행여 그가 부서지기라도 할 것처럼 조심조심, 부드럽고 사려 깊게 말을 건네려고 애쓴다. 사랑하는 사람의 이름 또한 세상 둘도 없이 소중하기에, 우리는 가장 애틋한 마음을 담아 가만히 그 이름을 부른다. _작가의 말 중에서",https://audioclip.naver.com/audiobooks/709B7F00A1
저녁의 해후,박완서,"MBC 아나운서들과 문학동네가 함께 만든 ‘박완서 단편소설 전집’ 오디오북 4권. 박완서 단편소설 전집 4권 『저녁의 해후』에는 1984년 1월부터 1986년 8월까지 발표한 작품들이 수록되어 있다. 「지 알고 내 알고 하늘이 알건만」 「해산바가지」 「애 보기가 쉽다고?」 등에서 볼 수 있듯이, 이 시기 작품들에 나타나는 하층민들의 인간애는 가진 자들의 야만성과 대비되어 더욱 빛을 발한다.",https://audioclip.naver.com/audiobooks/558E2FE203
셰익스피어 4대 비극 《리어왕》,윌리엄 셰익스피어,"셰익스피어가 작가로서 가장 깊이 있고 성숙한 시기에 발표한 걸작으로 비극 중의 비극이다. 셰익스피어는 《리어 왕》에서 그가 지금까지 드러낸 모든 주제를 다 동원하고 있다. 사랑, 가족의 문제, 도덕성, 왕권, 배은망덕, 신념, 정의, 불륜, 배신, 충정, 희생 등 한 작품에 담을 수 없을 만큼 다양한 주제가 장면마다 달리 표출된다. 그렇다 보니 수많은 사람들이 목숨을 잃게 되는데, 가장 비극적인 죽음은 주인공 리어 왕의 죽음이다. 리어 왕은 나이가 들자 세 딸에게 효심 고백 대결을 시켜 왕국을 나눠주고 자신은 편안한 여생을 보내려 한다. 그러나 가장 기대했던 막내딸 코딜리아는 입을 다물어 버리고, 가장 감동적으로 효심을 고백한 두 딸은 아버지를 배신한다. 광야에 내 몰린 리어 왕은 한때 제왕이었으나 '벌거벗으니 두 발 달린 불쌍한 짐승'에 불과한 꼴로 전락한다. 그렇다면 리어 왕은 바보일까? 한때 제왕이었던 자가 왜 그런 선택을 하고 가장 비극적인 죽음을 맞게 될까? 셰익스피어는 ＜레어 왕과 세 딸의 연대기>라는 영국의 고대 설화를 바탕으로 폭풍우가 몰아치는 황야에서 리어가 실성하는 장면, 리어가 추방한 헌신적인 인물인 켄트, 리어의 실상을 날카롭게 파헤치는 어릿광대, 간신배 오즈월드 등과 같은 독창적인 인물과 상황을 창조했다. 스토리는 더 풍성해지고 인물은 더 입체적이 되었다. 왜 셰익스피어가 셰익스피어인지를 다시 한번 깨닫게 하는 작품이다.",https://audioclip.naver.com/audiobooks/53F606FF72
이방인,알베르 까뮈,"실존주의 문학의 정수 1957년 노벨문학상 수상작 알베르 카뮈 특유의 간결하면서도 건조한 문체로 그려낸 실존주의 소설의 영원한 대표작. 세상에 무관심한 청년 뫼르소의 일상과 우발적 살인, 그리고 사형 선고! 단지 태양 때문에 살인을 저질렀다는 주인공 뫼르소의 행위 속에 감춰진 삶과 죽음의 경계에 대한 근본적인 공포와 적개심, 그리고 아무도 알 수 없는 진정한 삶의 의미를 부조리라는 틀을 이용해 통렬하게 비판하고 있다.",https://audioclip.naver.com/audiobooks/644354BEC4
