titles,authors,informs,clip_links
토끼의 아리아,곽재식,"소설 쓰는 과학자 곽재식이 선사하는 유쾌한 이야기보따리 기념비적인 데뷔작 ‘토끼의 아리아’에서부터 작가의 거대한 상상력이 돋보이는 최신작 ‘박승휴 망해라’까지 엄선 “더 사람 같다는 것이 더 좋은 것입니까?” 폴란드 시골의 외딴 숲 속에 낡은 집 한 채, 그리고 그곳에서 수십 년간 홀로 놀라운 지능을 키워온 인공지능 컴퓨터가 있다면? 우연히 만난 인공지능 컴퓨터를 속여 큰돈을 벌려는 사람과, 사람보다 더 사람다운 인공지능의 흥미진진한 두뇌 싸움, 과연 그 승자는 누가 될 것인가. 소설 쓰는 과학자로 유명한 곽재식의 다섯 번째 단편집. 인터넷에 게재한 작품만으로 드라마화가 되었던, 작가의 기념비적인 데뷔작 ‘토끼의 아리아’를 필두로 ‘맥주 탐정 시리즈’로 불리는 단편 타래의 초기작 ‘흡혈귀의 여러 측면’과 함께, 작가의 다채로운 매력 특히 SF적 상상력이 돋보이는 작품을 가려 실었다.",https://audioclip.naver.com/audiobooks/629E6F7097
경성여성구락부,김재희,"1930년대 경성구락부 상류층 여성들이 일본 존비군에 대항하기 위해 화끈하게 뭉쳤다! 새벽, 기모노 오비 띠가 풀어지고 온몸에 피를 묻힌 여성이 강도를 당했다면서 거리로 뛰쳐나온다. 그 여성은 반설아, 남편은 강도에게 살해당해 금고가 털렸고 자신은 죽을 뻔했다고 한다. 반설아는 신문사 사주 집안의 며느리로 강도 사건의 피해자가 되어 조사를 받는다. 일본인 형사 이시하라와 후배 파트너 형사 텐노는 반설아를 조사하다가 여러 의문점을 품는다. 사실 반설아는 남편의 폭력에 맘을 굳게 먹고 결단 내려 남편을 죽인 것이다. 친정 집안의 가보 서양의 전설적인 악마의 칼 다마스쿠스 검으로 죽였다. 사건을 강도 살인으로 위장, 시신을 욕조 물에 푹 담가서 사망 시각도 흐리게 만들었다. 반설아는 이후 가련한 미망인이 되어 남편의 신문사에서 근무하며 직접 기자가 되어서 취재도 하고 범죄현장, 살인사건 현장을 다니면서 감식 사진을 찍는다. 현장의 사진을 찍으면서 호기심도 충족시키고 자신과 비슷한 동류도 있다는 것을 알게 된다. 한편, 반설아는 집요하게 범행도구의 단서를 캐는 이시하라 경부의 수사에 압박을 받는다. 경성의 물랭루주로 불리는 ‘황금마차’에서 반설아는 숨넘어가는 환자를 구하는 윤민주와 조우한다. 윤민주는 어릴 적 유모의 딸로 설아와 태어나면서부터 친구였다. 그녀는 선교사에 입양돼 유학을 다녀와서 의사가 됐고 현재 병원장이다. 윤민주의 권유로 여성구락부에 가입해 이승전 배우, 고미정 철물점 사장, 명문가 김씨 부인, 기자이자 작가인 강명애 등을 알게 된 설아. 처음에는 텃세로 괴로워하지만 점차 구락부와 스포츠나 취미 활동을 하며 어울리게 되는데. 경성여성구락부에 숨겨진 어마어마한 비밀이 수면 위로 드러나게 된다! 경성여성구락부는 존비병을 연구하는 비밀연구소를 후원하면서 이 병균을 일본군에게 퍼뜨려 일본 제국주의를 타도하려 하는데! 존비(??), 존비 병균에 노출되면 손톱이 송곳처럼 날카롭게 변하고, 얼굴이 추해져서 송곳 존, 추할 비를 붙여 병명을 지었다. 하지만 도리어 존비병 연구가 들통 나고 일본군은 존비병균을 효율적으로 주입하여 세계 최강의 존비 군대를 만들어 여성구락부 회원들과 일대의 혈투를 벌이게 된다! 서대문형무소를 배경으로 벌어지는 화끈한 경성 상류여성들의 존비군인들과의 혈전!",https://audioclip.naver.com/audiobooks/B872F705F6
약혼 8년차,홍진영,"""오빠와 아버님 사이에 무슨 일이 있었던 거에요? 대체 왜이렇게 차갑게 변했어요!"" 마음을 열지 않는 사랑에 상처 받는 여자 '세연' ""사랑 같은거 믿지 않아. 진정한 사랑을 찾고나서, 나와 파혼하는 게 낫지 않겠어?"" 상처 받을까봐, 상처 주는 사랑을 택한 남자 '신혁' ""내 마음을 장난스럽게 받아들이는 게 싫단 말이야. 아직도 이런 내 마음, 안보여요?"" 난생 처음 몰래 짝사랑을 시작한 남자 '은호' ""이젠 나랑 만날 준비가 됐어? 당신을 만나려고 힘든 유학생활을 견디고 돌아왔는데!"" 거절 당할 걸 알면서도 두려움 없이 다가서는 '미리' 두 기업간의 정략약혼으로 맺어진 세연과 신혁. 그러나 누나인 수민의 죽음으로 신혁은 차갑게 변해버리고 만다. 서서히 망가질 자신에게서 떠나는 게 좋을거라며 파혼을 종용하는 신혁을 8년이나 기다리며 묵묵히 지내온 세연에게, 어느날 매력적인 바람둥이 은호가 다가오는데… 네 사람의 네 가지 색 사랑이야기가 지금부터 시작됩니다!",https://audioclip.naver.com/audiobooks/7E256B4860
눈의 여왕 (보너스트랙 : 영어오디오북),Hans Christian Andersen,"안데르센 '눈의 여왕'을 영어로, 한국어 드라마로 듣는다. 눈의 여왕은 언제나 외로웠고, 그녀의 눈에 비친 사람들의 집안은 언제나 따듯해 보인다. 어느 날, 마법의 거울에 찔린 소년 카이가 그녀 곁에 왔다. 당신이 눈의 여왕이라면 카이를 놓아줄 수 있었을까? 판타지 동화, 눈의 여왕. 이제부터 그녀의 이야기가 시작됩니다.",https://audioclip.naver.com/audiobooks/6907C71311
세계환상문학걸작선 제1권 (합본),오스카 와일드 외 14명,"세계적 문호 15인의 환상문학단편 44편을 대학로 배우 19인이 낭독한 오디오북이다. 프란츠 카프카, 오스카 와일드, 표도르 도스토옙스키, 레프 톨스토이, 너새니얼 호손, 허먼 멜빌을 비롯하여, ‘보물섬’의 로버트 루이스 스티븐슨, ‘우주전쟁’과 ‘투명인간’의 허버트 조지 웰스, ‘아라비안 나이트’의 앙투안 갈랑까지 세계적인 문호 15명의 작품을 담았다. <세계환상문학걸작선> 시리즈는 재미와 작품성을 동시에 갖추고 있다. 작품마다 단편 소설 특유의 기발한 아이디어와 짧은 호흡이 스피디하게 전개된다. 경쾌하게 독자의 뒤통수를 치거나, 오스스 소름을 돋게 하고, 손에 땀을 쥐게 만든다. 문자로는 느끼기 힘들었던 입체적 생동감을 이제 오디오로 느껴보자. 매 작품마다 7분 내외의 충실한 해설을 덧붙여 작품에 깊이를 더했다. 작가와 작품 해설은 물론 작품이 나왔을 당시의 뒷이야기까지 꼼꼼하게 담았다. 허먼 멜빌이 쓴 ≪필경사 바틀비≫의 주인공 바틀비는 왜 주어진 말마다 ‘하고 싶지 않습니다.’라는 말을 반복한 걸까? 필경사 바틀비가 사실 누군가의 분신이라는데 과연 그 누구는 누구일까? 흥미진진한 작품 이야기로 한층 더 깊이 있게 오디오북을 경험하자. 오디오북으로 만들면 가장 좋을 책은 단연코 환상문학이다. 사람의 상상력은 눈으로 읽을 때보다 목소리를 통해 귀로 들을 때 더 큰 힘을 얻는다. 글과 눈은 이성에 의지하고, 말과 귀는 상상력으로 확장되기 때문이다. 환상문학에는 눈으로 볼 수 없고 들을 수 없고, 만질 수 없는 것이 등장이다. 환상문학이야말로 오디오북으로 감상할 때 가장 스릴 넘치게 즐길 수 있다는 말, 고개가 끄덕여진다. 강신일, 이대연, 신안진, 박창순 등 무려 19명의 대학로의 실력파 연극배우들이 낭독에 참여했다. 작품을 가장 잘 살릴 수 있는 최고의 캐스팅 조합을 만들었다. 팀워크가 좋은 배우들이 잘 어울리는 역할과 만나니 생동감이 넘치는 오디오북이 탄생했다.",https://audioclip.naver.com/audiobooks/DB7550055F
섀도우 월드,김정욱,"서기 2125년, 세계적인 게임회사인 (주)리자드는 약 7년간에 걸친 개발 끝에 가상게임 '섀도우 월드'를 탄생시켜, 굴지의 온라인 회사인 카메론사의 '샤인-광휘'와 선두자리를 놓고 치열한 경쟁을 벌인다. 열 세살 무렵, 비행기 추락사고로 부모님을 잃고 홀로 살아가는 현진은 뜻밖에 복권에 당첨되는 행운을 잡고, 특별상으로 주어지는 '섀도우 월드' 캡슐 세트와 일년 무료 이용권을 받게 된다. 게임이라곤 처음 접한 현진은 새로운 가상게임인 '섀도우 월드'에 점점 빠져들고... 인간의 뇌를 이용한 몬스터와 공간의 벽을 넘어 대륙을 침탈하는 타대륙의 고수들, '섀도우 월드'의 이권을 빼앗으려는 암흑세력의 음모에 맞서 싸우는 현진은, 자신도 알지 못했던 '섀도우 월드'의 비밀을 알게 된다. 그리고 자신이 사랑하는 세계, 절대로 사라지지 않는 그림자의 땅을 지키기 위해 대륙 유일의 솔저로 다시 태어난다.",https://audioclip.naver.com/audiobooks/5EE96A1BAE
스노크래시1,닐 스티븐슨,"메타버스 시대를 이끌어 낸 기념비적인 SF 장편소설. 2021년 코로나 시대의 최고 화두는 ‘메타버스’이다. 메타버스는 ‘초월’이라는 의미의 ‘메타’, 그리고 세계라는 의미의 ‘유니버스’가 합쳐진 말인데, 1992년에 첫 출간 된 닐 스티븐슨의 소설 『스노 크래시』는 메타버스를 비롯해 아바타, 세컨드 라이프 등 다양한 용어와 개념을 태동시킨 작품이다. 이 오디오북은 한국출판문화산업진흥원(KPIPA)의 <2021년 오디오북 제작 지원 사업> 선정작입니다.",https://audioclip.naver.com/audiobooks/EF48514071
폭설,김지원,"[본 오디오북은 '요약본'입니다.] 부유하는 존재로서의 인간, 결핍과 부재로서의 사랑에 대한 김지원 작품 세계의 근원이자 뿌리가 담긴 작품. 『폭설』은 김지원의 초기 작품 세계를 대표하는 중편소설이다. 미국 뉴욕이라는 낯선 땅을 배경으로 새로운 땅에 뿌리를 내리지 못하는 사람들의 모습을 그리고 있는 이 소설은 사랑의 파탄이라는 주제에 닿아 있다. 주인공 진주는 아름다운 외모와 젊음을 지닌 여성으로, 여리고 소심해 보이지만 가슴속에 은밀한 욕망과 뜨거운 열망이 자리 잡고 있다. 진주와 기는 성에 관한 도덕적 관점이 비교적 개방적인 미국이라는 나라에서 자유분방하게 사랑을 나눈다. 하지만 이들의 사랑이 쳇바퀴 돌 듯 반복되는 일상의 균열 속에서 불안하게 발아되고 있다는 것을 놓쳐서는 안 된다. 결혼이라는 제도의 불합리성과 사랑에 대한 흔들리는 믿음과 깨어진 신뢰 안에서 그려지고 있기 때문이다. 결국 이들의 사랑 이야기는 ‘부유하는 사랑’을 그리고 있다고 볼 수 있다. 이 부유하는 사랑에 관한 소설은 진정한 사랑의 의미를 찾아 떠도는 모든 사람들에 관한 이야기이기도 하다.",https://audioclip.naver.com/audiobooks/24D6C87387
빛나거나 미치거나,현고운,"MBC 드라마 <빛나거나 미치거나>의 원작을 오디오드라마로 만난다! 원하는 건 뭐든지 다 해줄테니 막무가내로 혼인을 해달라고 하는 대책없는 여인, 신율. 고려의 황제 자리를 주면 혼인을 생각해보겠다는 사내, 왕소. 황당한 거래로 시작된 신율과 왕소의 이야기를 지금 시작합니다.",https://audioclip.naver.com/audiobooks/21111D6073
여름의 고양이 (민수),최상희,"문여름이는 어느 날 아파트 화단에서 고양이를 만나 그 고양이와 한 몸처럼 지내게 된다. 그런 어느 날 체육 시간에 불미스러운 일을 겪게 되는데……. 색다른 화법과 매력적인 상상력이 돋보이는 최상희 작가의 작품 “어떻게 할지 모르면서 최선을 다해 잘해 보려 애쓰는 것, 그게 내가 소설을 쓰는 방식인 것 같다. 그런 것들을 쓰고 있다. ‘메오메오’라든가 ‘미요미요’ 하는 소리에 귀 기울이며, 고작 작고 말랑말랑한 고양이의 핑크빛 젤리 같은 것을.”_저자의 말 *** 민수가 낭독하는 최상희 작가의 「여름의 고양이」는 아이돌 및 각계 저명인사의 목소리 재능을 기부받아 소리책을 만들고 이를 통해 청각 장애인에게 희망의 소리를 선물하는 캠페인에 참여한 작품이다. 캠페인 수익금의 일부는 사랑의 달팽이 재단에 기부되어, 경제적 어려움으로 소리 없는 세상에 살고 있는 난청 아동들에게 희망의 소리를 선물해주기 위한 지원 기금으로 사용되어진다.",https://audioclip.naver.com/audiobooks/68376BE2A4
삼총사,알렉상드르 뒤마,"용감한 시골 청년 다르타냥이 삼총사와 함께 펼치는 흥미진진한 모험담 가스코뉴라는 프랑스 시골 마을에서 자란 용감한 청년 다르타냥은 총사대에 들어가기 위해 무작정 파리로 올라온다. 다르타냥은 우여곡절 끝에 총사대의 삼총사, 아토스, 아라미스, 포르토스와 진한 우정을 쌓게 되고, 왕비를 돕는가 하면 영국과의 전쟁에서 활약을 벌이기도 하며 눈부신 성과를 이루어 낸다. 그 과정에서 가슴 시린 사랑과 이별을 경험하기도 하지만 다르타냥의 손에는 마침내 총사대의 부대장 임명장이 쥐어지는데……. 진정한 용기와 변함없는 우정의 소중함을 알려 주는 흥미로운 역사 소설! 우리는 많은 사람들과 관계 맺으며 살아간다. 하지만 그중 ‘진짜’라고 부를 수 있는 우정과 사랑은 얼마나 될까? 《삼총사》는 1944년에 발표된 프랑스 낭만주의 시대의 대작가, 알렉상드르 뒤마의 대표작으로, 시골에서 올라온 다르타냥이라는 청년이 아토스, 아라미스, 포르토스라는 삼총사와 진정한 우정을 나누고, 사랑하는 여인과 나라를 위해 목숨을 걸고 싸우는 모험담을 그리고 있다. 작품의 주인공이지만 다르타냥은 허점투성이로 등장한다. 사람들의 구경거리가 될 만큼 촌스럽고 삼총사 모두와 결투를 벌이려고 할 만큼 무모하다. 가진 것도 별로 없고, 세상 경험도 많지 않다. 삼총사 역시 불완전하다. 허풍을 떠는가 하면, 나쁜 여자에게 빠지고, 세상과 잘 어울리지 못한다. 하지만 이들이 모이면 그 어떤 어려움도 이겨낼 수 있는 강한 힘을 발휘한다. ‘하나를 위한 모두, 모두를 위한 하나’를 마음에 새기고 똘똘 뭉쳐 서로의 부족한 부분을 채워 주기 때문이다. 아마 이것이 우리가 진짜 우정을 간절히 소망하는 이유일 것이다. 다르타냥을 비롯해 삼총사와 총사대의 대장 트레빌은 실제로 존재했던 일물이다. 또 루이 13세, 안 왕후, 리슐리외 추기경, 버킹엄 공작 역시 역사에 등장하는 유명한 인물들이다. 뒤마는 실존 인물들을 등장시켜 프랑스의 가장 화려했던 시대의 정경을 사실적이면서도 흥미진진하게 그려 냈다. 물론 역사적 사건을 있는 그대로 쓴 것은 아니다. 작가의 자유로운 상상력은 등장인물들을 실제보다 더 생동감 있게 그려 냈고 사건을 긴장감 넘치게 전개시켜 나갔다. 이런 매력 덕분에 《삼총사》는 오늘날까지 수차례 영화와 연극, 뮤지컬 등으로 재탄생하며 사람들에게 재미와 감동을 전하고 있다.",https://audioclip.naver.com/audiobooks/49ABE72239
해피 아포칼립스!,백민석,"자본 전쟁의 사상자들이 펼치는 마지막 향연 “괜찮아. 어차피 미래는 없을 테니.” 세상의 끝에서 우리는 한번 웃을 수 있을까 “세상은 꼭 인간의 상상대로만 흘러가지는 않는다. 현실은 인간의 상상력보다 느리기도 하고 빠르기도 하고, 당연히 아무도 바라지 않았던 엉뚱한 방향으로 흘러가기도 한다.” _ p. 13 그로테스크한 상상력으로 1990년대 한국 문학의 한 획을 그은 백민석은 10년의 공백이 무색하게 그 명성을 이어가며, 최근엔 소설뿐만 아니라 다양한 분야의 글쓰기로 영역을 확대하면서 여전히 많은 독자의 사랑을 받고 있다. 그런 그가 아르테 한국 소설선 ‘작은책’ 시리즈로 신작 『해피 아포칼립스!』를 선보인다. 강렬하고 충격적인 단편소설과 개성 넘치는 캐릭터들이 긴장의 끈을 놓지 못하게 하는 장편소설로 자신만의 작품 세계를 보여주었던 그이기에 이번 경장편소설에서는 어떤 즐거움을 안겨줄지 기대된다. 작가는 그 기대를 저버리지 않고 아주 특별한 ‘종말의 밤’을 독자들에게 들려준다. 문학 작품에 나타나는 ‘종말’의 상상력이 따뜻하고 희망적일 리는 만무하지만, 그럼에도 불구하고 ‘해피’라는 수식이 붙는 종말은 어떤 모습일까. ‘공포’와 ‘악’에 관한 이야기라면 의심의 여지없이 믿고 보는 작가 백민석이기에, 이 천진한 제목 앞에 기대와 호기심은 더욱 높아진다. 이 작품은 “달나라에 첫발을 디뎠다고 난리가 난 지 70년도 더 지”난 때, “개포동을 지나 구룡산 중턱의 만 가족 타운하우스”에서 벌어지는 파티를 그리고 있다. 지금으로부터 약 20여 년 후, 서울의 강남에 위치한 ‘만 가족 타운하우스’로 향하는 차 안에서 혜주와 최가 나누는 대화로 이야기는 시작된다. 기상 이변으로 지구는 달아올랐고, 한낮엔 햇빛 때문에 민얼굴로 나갈 수도 없는 거리에는 배회하는 늑대인간, 좀비족, 뱀파이어 들이 구차한 삶을 연명하고 있다. 한데 이 모습이 허무맹랑한 상상의 결과로만 보이지는 않는다. 불과 얼마 전 우리는 끔찍한 미세먼지로 덥힌 공포스러운 하늘을 경험했고, 그것은 여전히 끝나지 않은 진행형의 현실이다. 이상기후는 전 지구적 문제이며, 기후 난민에 대한 뉴스도 낯설지 않은 이야기이긴 마찬가지다. 또한 가속화되는 미중 무역 전쟁의 유탄은 언제 한국으로 날아들지 모른다. 관세 부과로 중국의 대미 수출이 감소되면 중국의 경제 성장세가 둔화되고 이에 따른 피해가 한국으로 이어질 거라는 분석은 우리를 또 다른 공포로 몰아넣고 있다. 이쯤 되면 작가 노트의 한 문장이 떠오르며 한 걸음 더 가깝게 와닿는 작품 속 상황의 섬뜩함을 지울 수 없다. “이 소설의 상당량은 오늘의 이야기를 담고 있다.”",https://audioclip.naver.com/audiobooks/1BFFB90E86
심청전,작자미상,"앞을 보지 못하는 심봉사는 딸 심청이를 낳자마자 죽은 아내를 대신하여, 젖동냥을 나선다. 그렇게 애지중지 힘들게 심청이를 키웠고, 심청이는 어느덧 자라서 아버지를 돌본다. 효심이 깊은 심청이는 아버지의 눈을 뜰 수 있다는 방법을 알게 되는데…...<심청전>을 재구성한 작품이다. 효녀 심청이 아버지의 눈을 뜨게 하기 위해, 어떤 결심을 하게 되는지 이야기를 들여다보자.",https://audioclip.naver.com/audiobooks/DDDA258EB7
로미오와 줄리엣,셰익스피어,"귀로 듣는 책, 귀로 읽는 책! 셰익스피어 걸작선! 셰익스피어의 대표적인 작품을 오디오북으로 들어보세요.",https://audioclip.naver.com/audiobooks/EF6558366F
지킬박사와 하이드,로버트 루이스 스티븐슨,"《보물섬》의 작가, 로버트 루이스 스티븐슨의 문제작 ! 뛰어난 상상력과 깊이 있는 성찰로 형상화한 인간의 이중성과 선과 악의 본성 의학자이자 법학자로 모범이 되는 삶을 살아온 지킬 박사는 스스로 만든 약을 먹고 자신의 악한 내면을 분리해 낸다. 그렇게 탄생한 것이 바로 하이드다. 지킬 박사는 한 사람이면서 동시에 두 사람이 되어 선과 악 사이를 헤매며 괴로워한다. 선과 악은 분리될 수 있을까? 지킬 박사는 과연 어떠한 삶을 선택할까? 인간의 양면성에 대한 깊이 있는 성찰로 우리 마음 속 지킬 박사와 하이드를 깨닫게 하는 작품 《지킬 박사와 하이드》는 《보물섬》으로 유명한 영국의 작가 로버트 루이스 스티븐슨이 선과 악이라는 인간의 양면성에 대해 깊이 있게 성찰한 작품이다. 시대를 뛰어넘는 주제 의식으로 오늘날에도 ‘지킬 박사와 하이드’라는 책의 제목은 이중인격의 대명사처럼 사용될 정도다. 스티븐슨이 살던 당시 영국은 산업 혁명이 발전하고 과학이 발달하여 전 세계에 식민지를 두며 전성기를 누리고 있었다. 동시에 다른 한편으로는 빈부 격차가 확대되고 불평등이 커지며 사회 갈등이 폭발적으로 드러났다. 작가는 이러한 시대를 거치면서 인간에게는 선과 악이 함께 있다는 깨달음을 얻고 이 작품을 썼다. 주인공 지킬 박사는 의학자이자 법학자로 한평생 선량하게 살아온 인물이다. 주변 사람들의 덕망이 높으며 스스로도 주변의 기대와 애정에서 벗어나지 않으려 애쓴다. 하지만 자신 안에 존재하는 악을 표출해 보고 싶었던 지킬 박사는 스스로 연구해 만든 약을 먹고 마침내 악한 내면을 분리하는 데 성공한다. 이렇게 탄생한 이가 바로 하이드라는 인물이다. 지킬 박사는 한 사람이면서 두 사람이 되어 선과 악, 지킬과 하이드를 넘나드는 생활을 해 나간다. 그리고 갈수록 악한 마음이 강해지는 것을 느끼면서도 선하게만 사는 삶으로 돌아가고 싶지 않은 욕심에 하이드의 모습을 버리지 못한다. 결국 지킬 박사는 또 하나의 자신인 하이드와 격렬하게 대결하고 끔찍한 최후를 맞이하게 된다. 작품이 보여 주는 것처럼 사람의 내면에는 선과 악이 동시에 존재한다. 함께 있는 것을 무시하고 하나만을 드러내며 살아가는 일은 쉽지 않다. 그러나 선과 악은 본인의 의지로 선택 가능한 것이고 어느 쪽을 키워 나갈 것인지는 각자의 판단에 따를 뿐이다. 《지킬 박사와 하이드》가 널리 인기를 끌 수 있었던 것은 우리의 마음속에도 지킬 박사와 하이드가 존재하기 때문일 것이다.",https://audioclip.naver.com/audiobooks/FF466D47C2
창공의 군주,양강,"대륙 최고의 마법사라 칭송받던 어머니의 죽음. 동시에 고아가 되어 떠돌이 생활을 하게 된 엔델은 소매치기를 하며 목숨을 연장한다. 그러던 어느 날 유호남, 루크라는 사내에게 덜미가 잡히며 시련이 시작되는데…. 몬스터들의 감옥, 비스트 하우스란 음산한 건물을 배경으로 시작되는 화려한 현천진경과 야수권의 판타지가 펼쳐진다. 양강 판타지 장편소설 『창공의 군주』 엔델 : 룩스, 형을 믿었는데...겨우 이 정도의 사람이었어요? 룩스 : 나를 이렇게 만든 것은 너네야! 엔델 : 우리 사이가 왜 이렇게 된 거죠? 대체..왜! 작은 영지에 불과했던 풋라함! 이 곳은 나중에 풋라함 제국이 되고, 이를 둘러싼 사랑,우정,배신 부모를 잃고 하루하루를 간신히 살아가고 있던 소년 엔델과 브라함 왕국의 왕자 로베르트! 로베르트를 만나고 엔델의 인생 방향은 바뀌게 된다. 로베르트의 호위기사가 되기 위하여 엔델은 용병이 되기로 결심하지만, 너무도 빠른 로베르트의 죽음으로 그 약속은 지켜지지 못하고...",https://audioclip.naver.com/audiobooks/66E0266389
정진영이 읽는 김기진의 젊은 이상주의자의 사,김기진,"[100인의 배우, 우리 문학을 읽다] 오디오북 시리즈는, 최민식 문소리 정진영 강부자 등 우리 시대를 대표하는 배우 103명이 한국 근현대문학의 주요 중단편소설 100편을 낭독한 프로젝트입니다. ≪젊은 이상주의자의 사≫는 1925년 ≪개벽≫ 6월호과 7월호에 연재된 김기진의 초기 대표작이다. 가난한 민중과 일체화한 삶을 살고자 했지만 그럴 수 없어 번민하던 스무네 살 지식인 청년이 스스로 목숨을 끊기까지의 과정을 일기 형식을 빌려 서술한다. 카프 건설과 문예 이론을 주도했던 작가가 자신의 문학이론을 창작으로 실재화하여 보여준 작품이다.",https://audioclip.naver.com/audiobooks/C6BE044F23
츠바키 문구점,오가와 이토,"아름다운 손편지로 누군가의 간절한 마음을 대신 전해주는 츠바키 문구점의 가슴 뭉클한 기적 문구를 파는 평범한 가게처럼 보이지만 사실은 대대로 편지를 대필해온 츠바키 문구점을 중심으로 가마쿠라 사람들의 따뜻한 이야기가 펼쳐진다. 자신만의 내밀한 상처를 안고서 대필을 의뢰하기 위해 찾아오는 사람들의 다채로운 사연, 그리고 그들에게 귀 기울이고 그들의 진심이 고스란히 담기도록 편지를 쓰는 자세부터 필체와 어투, 필기도구의 종류, 편지지와 편지 봉투의 지종, 우표 모양, 밀봉 방식까지 세세하게 신경 쓰는 포포의 대필 과정이 가슴 뭉클하게 그려진다.",https://audioclip.naver.com/audiobooks/A8FD181DAF
무아,정선영,"무황제의 가슴에 뿌리를 내린 어여쁘고 서글픈 꽃, 무아(舞兒). 잔혹한 운명을 타고나, 아비에게 버림받고 대국(大國)으로 보내진 작은 아이. 모든 것을 잃고 이름조차 남지 않은 그녀에게 무 황제는 이름을 지어준다. 무아(舞兒). 하늘의 기운으로 춤추기 위해 태어난 여인. 무아: 기다리고 기다리다 지쳐, 목이 메여 더 이상 참지 못하게 되면, 꽃이 나비를 찾듯 폐하를 찾아 나설 것이옵니다. 황제: 발도 날개도 없는 꽃이 무슨 수로 나비를 찾아 나설 것이냐? 무아: 뿌리를 잘라 바람에 실려서라도 찾아갈 것이옵니다. 황제: 그러나 뿌리 없는 꽃이 어찌 살겠느냐? 무아: 어차피 나비 없는 꽃을 어찌 꽃이라 하겠나이까. 황제: 네 뿌리는 내 가슴에 영원히 자리잡았음을 부디 잊지 말고 기억하거라.",https://audioclip.naver.com/audiobooks/28E9F51DF8
김상중이 읽는 라빈드라나트 타고르의 굶주린 돌,라빈드라나트 타고르,"굶주린 돌 (Kshudhita Pashan) 타고르가 1895년에 벵갈어로 쓴 소설이다. 작가 스스로의 체험에 인도 전래의 귀신 이야기와 상상력을 버무려서 썼다. 합리적이지만 지루한 대낮의 삶과, 삶을 탕진케 만들지만 아름답고 흥미로우며 유토피아적이기까지 한 밤이 보여 주는 대조를 통해 작가는 삶의 이중성을 독자들에게 환기한다.",https://audioclip.naver.com/audiobooks/DE33466769
오늘의 거짓말 <오늘의 거짓말>,정이현,"※ 본 오디오북/오디오드라마는 문화관광부의 지원을 받아 제작 되었습니다. <달콤한 나의 도시> <낭만적 사랑과 사회> 의 작가 정이현의 두 번째 단편 소설집. <오늘의 거짓말> 총 10개의 단편 중 ‘오늘의 거짓말’ 편이다. 아스라이 사라져간 기억들에 대한 오늘의 회상. 1970년대부터 2000년대의 한국사회 구석구석을 짚어내는 이야기들은 때로는 수수하고 때로는 화려하다. 1979년 7월 7일생인 주인공은 인터넷쇼핑몰에 상품 사용 후기를 올리는 아르바이트를 한다. 아파트에 살고 있는 주인공은 어느 날 위층에서 들려오는 소음 때문에 윗 집을 방문하게 되고, 그곳에 박정희 대통령과 꼭 닮은 노인이 살고 있음을 알게 된다. 주인공은 이러한 사실을 남자친구에게 말해보지만 핀잔만 듣고 혼자서 사실을 확인하기 위해 그 집을 다시 방문한다. 자신이 인터넷쇼핑몰에 아주 조용하다고 상품 사용 후기를 올린 러닝머신이 놓여 있는 것을 본다. 그리고 노인이 박 대통령일 수도 있고 아닐 수도 있을 암시를 담은 대화를 나누는데…",https://audioclip.naver.com/audiobooks/2D07C0F2DD
