titles,authors,informs,clip_links
"차라투스트라는 이렇게 말했다 (민음사 세계문학, 완독본)",프리드리히 니체,"""신은 죽었다!"" 서양 철학사상 가장 독창적인 철학자의 가장 위대한 서사시 니체의 핵심 철학이 장쾌하고 시적인 언어로 집약된 대표작 『차라투스트라는 이렇게 말했다』는 방랑자 차라투스트라의 출발에서부터 미래의 인간인 '초인'을 찾는 여정, '영원회귀'의 오솔길을 거니는 차라투스트라의 고난, 걷고 뛰고 춤추는 축제의 밤이 지나고 새로운 태양을 맞이하기까지를 극적으로 구성해 낸 서사시로, 새로운 세계의 새로운 인간을 위한 새로운 원칙을 제시한다. 이 책은 '차라투스트라'에 대한 이제까지의 모든 해석과 논의를 넘어서 니체의 율동하는 언어를 정밀하게 포착해 낸 번역본으로, 시인이자 춤추는 자인 차라투스트라의 언어가 생동하는 현장과 만날 수 있다. ▶ 『차라투스트라는 이렇게 말했다』로 나는 인류에게 역사상 가장 위대한 선물을 안겨 주었다. — 프리드리히 니체 ▶ 『차라투스트라는 이렇게 말했다』의 서술 형식과 언어의 절묘한 높이는 니체의 다른 저서가 도달할 수 없는 단계에 있다. — 이보 프렌첼 ▶ 우리는 『차라투스트라는 이렇게 말했다』를 통해 니체가 수직적인 시인, 정상의 시인, 상승적 시인의 전형임을 증명할 수 있다. — 가스통 바슐라르",https://audioclip.naver.com/audiobooks/00406BF6E9
웬만해선 아무렇지 않다,이기호,"재기 넘치는 문체, 매력적인 캐릭터, 시대를 포착하는 날렵한 서사 웃음과 눈물의 절묘한 만남, 작가 이기호의 짧은 소설 “2000년대 문학이 선사하는 여러 유쾌함들 중에서도 가장 ‘개념 있는’ 유쾌함 중의 하나(문학평론가 신형철)” “이기호의 소설에는 심장 박동 소리가 난다(시인 함민복)”. 그럴싸한 포장 없이 능란한 거짓말 없이 우직하게도 이야기꾼의 행보를 이어왔다.어떠한 피로감 없이 소모 없이 새로운 감각의 독보적 이야기꾼이라는 신뢰가 여전하다. 2000년대 등장한 이래 희비극적이라 할 그만의 월드를 축조했던 작가 이기호. 그의 특별한 짧은 소설을 한 권에 담았다. 『웬만해선 아무렇지 않다』는 아무리 노력해도 나아지지 않는 불안한 현실 속에서 어떻게 살아야 하는가가 개인의 가장 중요한 화두가 된 현재를 관통하는 우리 모두의 이야기다. 폼 나는 사람들, 세련된 사람들이 아닌 좌충우돌 전전긍긍 갈팡질팡 하는 우여곡절 많은 평범한 사람들, 그렇게 최선을 다한 사람들이 맞닥뜨린 어떤 순간을 작가는 호명해낸다. 솔직하고 정직한 이 사람들의 ‘지지리 궁상’들을 특유의 비애와 익살로 되살린다. 이름하여 ‘웬만해선 아무렇지 않은 사람들’의 ‘웬만해선 아무렇지 않은 이야기’들. 작가는 웬만해선 아무렇지 않은 모든 세상의 ‘아마추어들’을 위로한다. 유머를 한껏 장착한 채.",https://audioclip.naver.com/audiobooks/13201C5340
해시의 신루 5권,윤이수,"""구르미 그린 달빛"" 작가 윤이수가 내놓은 또 하나의 역사 판타지 로맨스! 네이버 웹소설 누적 조회 5천만회, 평점 9.98점의 베스트셀러! 15세기 조선. 이곳에 운명을 거부하고 도망치는 여인, '해루'가 있다. 미래를 예언하는 신비한 능력은 그녀에게 독일 뿐. 어느 날, 그녀 앞에 천하 제일 길치에 공갈을 일삼는 해괴한 사내가 나타나는데. 그의 정체는 조선 최고의 천재 군주라 불리는 '이향'이다. 별이 가득한 밤하늘을 사랑하고 동경하는 그와, 자신의 운명에 기꺼이 맞서는 그녀. 두 사람의 시간이 맞닿아 돌아가기 시작한다. ✔ 네이버 시리즈에서 원작보기",https://audioclip.naver.com/audiobooks/79AE8CFD66
셜록 홈즈 : 주홍색 연구,아서 코난도일,"저자 아서 코난도일이 탄생시킨 셜록 홈즈. 그는 역사상 가장 위대한 탐정이자 가장 유명한 허구의 인물이다. 셜록홈즈 시리즈의 첫 시작을 여는 주홍색 연구! 1870년, 왓슨 박사는 전쟁에서 총상을 입고 요양차 런던에 온다. 우연히 소개받은 홈즈의 괴팍하고 특이한 행동에 호기심을 갖고 룸메이트가 된다. 어느 날 로리스턴 가든에서 살인 사건이 일어나고 홈즈가 사건에 뛰어들게 되는데.. 젊은 날 이루지 못한 아름답고 비극적인 사랑. 그리고 복수를 위해 평생을 바친 한 남자의 이야기가 펼쳐진다. ""삶의 무채색 실 꾸러미 속에 주홍빛 살인의 혈맥이 면면히 흐르고 있습니다. 우리가 해야 할 일은 그 살인의 혈맥을 찾아 가차없이 드러내는 것. 자, 이제 우리의 주홍색 연구를 시작해 봅시다.""",https://audioclip.naver.com/audiobooks/A2337AC1DB
천일야화 1,전진석,"사랑에 상처받은 술탄 사리야르는 매일 밤 새 후궁을 맞이하고 해가 뜨기 전 처형을 한다. 동생을 대신해 후궁으로 들어간 세하라는 밤마다 술탄에게 신비롭고 슬픈 사랑 이야기들을 들려주며 목숨을 연명하는데... 비운의 공주 투란토트! 엇갈린 사랑의 주인공 클레오파트라! 가슴 아픈 사랑의 선녀와 나무꾼! 아름다운 남자 세하라의 이야기는 차가운 술탄 사리야르의 마음을 서서히 움직이는데... ""마지막으로 들려드릴 이야기가 있습니다. 해가 뜨기 전에 이야기를 마치겠습니다. 그 이후엔 뜻대로...""",https://audioclip.naver.com/audiobooks/F7EEAA2815
<복자에게> 완전판 오디오북 (김금희 작가 낭독),김금희,"어떤 실패도 삶 자체의 실패가 되지 않도록, 작가 김금희의 가장 청량한 위로 단단한 시선과 위트 있는 문체로 사랑 받는 작가 김금희의 두번째 장편소설 『복자에게』. 지난 8월 오디오클립에서 ‘듣는 연재 소설’로 처음 소개됐던 신작을 오디오북으로 만나보세요! “우리집이 완전히 망해버렸습니다.” 내가 그렇게 말하자 이번에는 복자 쪽에서 약간 움찔했다. 하지만 일단 입을 열자 나는 마음이 편안해졌다. “서울에서 나쁘게 지냈습니다. 아빠 친구라고 해서 문을 열어줬는데 남자들이 신도 안 벗고 들어와서 욕설을 하였고 싸웠습니다. 아빠가 신발을 벗으라고 하자 남의 돈을 안 갚는 집은 사람 새끼들 집이 아니라고 했습니다. 나는 베란다 창고에 숨어 노래를 들었습니다. 영웅이는 거실에서 다 봤습니다.” “아, 경?구나.” 듣고만 있기 뭣한지 복자가 맞장구를 쳤다.(24쪽) 1999년 초봄, 야무진 열세 살 초등학생 이영초롱이 ‘고고리섬’의 고모에게 맡겨지는 장면에서 시작되는 『복자에게』는 복자와 이영초롱의 우정이 아기자기하게 그려집니다. 두 소녀의 성장과 함께 실패를 삶 자체의 실패로 만들지 않기 위한 작가의 노력이 마음을 따뜻하게 합니다. 그럼, 김금희 작가의 낭독으로 고고리섬으로 출발해보실까요?",https://audioclip.naver.com/audiobooks/7F649DD8CE
"죄와 벌 2 (민음사 세계문학, 완독본)",표도르 도스토옙스키,"러시아의 대문호 도스토예프스키가 8년간의 유형 후 발표한 대작 이성의 광기 속으로 침잠하는 자폐적 인간, 고뇌하는 청춘의 전형 ‘라스콜니코프’를 창조해 냄으로써 20세기 문학, 철학, 심리학에 하나의 ‘사건’으로 기록된 소설 사형선고와 감옥 생활, 유형 생활 이후 변화된 사상과 철학을 소설로 완성한 기념비적 작품―“변증법 대신에 삶이 도래했다” 도스토예프스키는 ‘페트라셰프스키 모임’에서 고골에게 보내는 벨린스키의 편지를 낭독했다는 죄명으로 28세에 사형선고를 받는다. 사형 집행은 극적으로 취소되었으나, 이후 4년을 감옥에서 보내고 다시 4년 동안을 시베리아에서 복무했다. 감옥 생활 중에 그에게 허락된 유일한 책은 ‘성경’이었다. 이 시절을 보낸 후 자유의 몸이 되었을 때 도스토예프스키는 그야말로 극우 보수주의자(슬라브주의자)가 되어 있었다. 또한 초기작에서는 거의 찾아볼 수 없었던 신과 구원의 문제가 이후 작품들에서 화두로 등장한다. 죄와 벌』은 그가 자유의 몸이 된 후에 발표한 두 번째 작품이다. 전작인 『지하로부터의 수기』가 상대적으로 짧은 중편소설에 가까웠던 반면, 『죄와 벌』은 도스토예프스 작품 세계가 절정에 이른 대작이다. 또한 『지하로부터의 수기』에서 새로운 인물 유형과 이야기 전개 방식을 선보이면서 미학적, 시학적 실험을 했다면, 『죄와 벌』에서는 그 소설 기법이 만개하여 인간의 가장 깊은 곳에 숨겨진 심리가 낱낱이 파헤쳐진다. 번역자인 김연경은 “도스토예프스키의 작가 인생을 조망할 때 『지하로부터의 수기』(1864)가 변태와 탈각(脫殼)의 순간을 보여 준다면 『죄와 벌』(1866)은 그 이후의 모습이 진면목을 드러낸 첫 소설이다.”라고 평가했다. 이 작품은 전체 6부와 에필로그로 구성되는데, 1부에서 이미 라스콜니코프는 살인을 저지르고, 그 이후에는 그가 왜 그런 범죄를 감행했는지를 밝히는 과정이 이어진다. 특히 다른 누구보다 라스콜니코프 자신이 범죄 동기가 무엇이었는지 스스로 고민하고 갈등하는 모습이 주로 그려진다. 그는 “나는 사람을 죽인 것이 아니다, 원칙을 죽인 것이다!” “그러니까 나는 나폴레옹이 되고 싶었고 그 때문에 사람을 죽였어…….” “내가 과연 노파를 죽인 걸까? 나는 나 자신을 죽인 거야, 노파가 아니라!” “나는 그냥 죽였어. 나 자신을 위해, 나 하나만을 위해 죽인 거야.”라고 되뇌이며, 실제로 끝까지 자신의 범죄를 뉘우치지 않는다. 그가 괴로워하는 이유는 자신의 이론에 오류가 있었다는 것, 판단 착오를 했다는 것, 그것이다. 이 “고매한 살인자” 라스콜니코프는 “성스러운 매춘부” 소냐를 만나면서 고해성사에 가까운 고백을 하게 된다. 그녀는 그에게 없던 ‘삶’을, ‘이론’이 아닌 삶을 가져다준다. 소설의 마지막 장까지 그는 성경을 펼치지 못했고(않았고), 자신이 저지른 죄에 대한 속죄 혹은 구원을 얻었는지는 모호하다. 그러나 『죄와 벌』이 “한 청춘이 겪는 ‘환멸과 좌절’의 기록”이라면, 소설이 끝난 후 두 청춘, 라스콜니코프와 소냐에게는 환멸과 좌절을 넘어선 ‘삶’이 남아 있을 것이다.",https://audioclip.naver.com/audiobooks/25FCD2A1BF
이십 년 후에 (배우 정해인 낭독),오 헨리,"늦은 밤 뉴욕. 한 남자가 외진 철물점 입구에 기대 서 있다. 순찰 중인 경찰이 다가가자 그는 자신이 여기에 서 있는 이유에 대해 설명한다. 자신은 이십 년 전 서부로 한밑천 잡으러 떠나기 전, 제일 친했던 지미 웰스라는 친구와 약속을 했고, 그 약속은 이십 년 후 바로 이 자리에서 만나기로 한 것이었다고. 경찰은 가 버리고, 그는 이십 분 뒤에 체포된다. 그 이유는 무엇일까?",https://audioclip.naver.com/audiobooks/38EE8FFE96
식탁을 찾아온 봄 (배우 정해인 낭독),오 헨리,"세라는 지난 봄 민들레 화관을 씌워 주며 사랑을 고백했던 남자친구 월터를 생각하면서 눈물짓고 있다. 그녀가 뉴욕에 일하러 오고 나서부터 편지 연락이 끊겼기 때문이다. 식당 메뉴판 타자 작업을 하던 그녀는 메뉴 중에 민들레로 만든 음식이 나오자 결국 눈물을 쏟지만, 그 덕분에 월터를 만나게 될 실수를 하고 만다.",https://audioclip.naver.com/audiobooks/6F6C476577
당신의 나무,김영하,"문학동네×오디오클립의 김영하 낭독 공모전 수상자들이 낭독하는 김영하 특별 단편선. 우리가 사랑하는 작가, 김영하 작가가 가장 아끼는 단편들이 목소리의 주인공을 찾았다. 작가가 직접 고른 5편의 작품과, 작가가 선택한 5명의 목소리. • 「당신의 나무」 (김기흥 낭독, 소설집 『엘리베이터에 낀 그 남자는 어떻게 되었나』 수록) 자신에게 집착하는 여자를 떠났지만 그녀를 잊지 못하는 남자. 그는 앙코르로 떠나온 여행에서 사원을 휘감아 부수어가는 나무를 만나고, 서로 뒤얽혀 흐르는 시간 속에서 진실을 마주한다.",https://audioclip.naver.com/audiobooks/B63CBB73B9
청기와주유소 씨름 기담 (라비),정세랑,"""한밤중에 도깨비와 씨름을? 정세랑 작가 신작, 유쾌하고 기묘한 이야기 신선하고 경쾌한 상상력으로 많은 독자에게 사랑받고 있는 정세랑 작가의 신작 소설 『청기와주유소 씨름 기담』이 ‘소설의 첫 만남’ 시리즈 열세 번째 책으로 출간되었다. 주유소에서 아르바이트를 하던 주인공이 도깨비와 일생일대의 씨름 대결에 맞닥뜨린다는 독특한 이야기가 입담 좋게 펼쳐진다. 정세랑 소설가는 우리 곁의 평범한 청년의 삶을 구체적으로 그리되 주변의 작은 설정을 바꾸는 것만으로 독자들을 기묘한 세계로 훌쩍 데리고 간다. 또한 상상력을 자극하는 이야기에 최영훈 만화가의 박진감 넘치는 그림이 더해져 소설의 재미를 한층 끌어올린다. *** 라비가 낭독하는 정세랑작가의 [청기와 주유소 씨름 기담]은 [EBS 아이돌이 읽다, 마음을 잇다] 라는 아이돌의 낭독과 기부가 결합된 프로젝트 참여 작품이다. 이시대 최고의 아이돌이 문학작품 낭독자로 참여해 목소리 재능을 기부하고, 이를 통해 발생되는 수익금 일부는 농어촌청소년육성재단에 기부되어 문화 교육 혜택에서 소외된 청소년들의 올바른 성장 지원을 위해 사용된다.",https://audioclip.naver.com/audiobooks/3A6BAC9D22
피뢰침,김영하,"문학동네×오디오클립의 김영하 낭독 공모전 수상자들이 낭독하는 김영하 특별 단편선. 우리가 사랑하는 작가, 김영하 작가가 가장 아끼는 단편들이 목소리의 주인공을 찾았다. 작가가 직접 고른 5편의 작품과, 작가가 선택한 5명의 목소리. • 「피뢰침」 (천송연 낭독, 소설집 『엘리베이터에 낀 그 남자는 어떻게 되었나』 수록) 벼락을 맞고 살아난 사람들의 모임에 가입한 여자의 이야기. 그들을 따라 벼락을 찾는 여행을 떠나며, 그녀는 잊고 있던 자신과 만나게 된다.",https://audioclip.naver.com/audiobooks/88351F002A
꼬마 백만장자 삐삐,아스트리드 린드그렌,"1996년, 우리나라에 처음 소개된 삐삐 롱스타킹 ‘삐삐 롱스타킹’ 시리즈는 전 세계에서 가장 사랑받는 동화이자, 아스트리드 린드그렌을 세계적인 작가로 발돋움하게 한 작품이다.『내 이름은 삐삐 롱스타킹』은 1945년 스웨덴에서 첫 출간된 이래, 전 세계 80여 개 언어로 번역되었다. 지금도 다양한 언어와 그림을 담은 판본으로 출간되고 있으며, TV 시리즈, 영화, 연극, 뮤지컬 등으로 끊임없이 재생산되고 있다. 삐삐가 우리나라에 처음 소개된 때는 1996년이다. 시공주니어 출판사에서 정식으로 판권을 계약해 ‘네버랜드 story books’ 시리즈로 처음 선보였다. 세계 걸작들을 엄선해 제대로 번역해 만든 양장본 시리즈로, 2000년에 문고로 개정판이 출간되었다. 쇄를 거듭하며 큰 사랑을 받은 『내 이름은 삐삐 롱스타킹』은 지금까지 97쇄를 기록했다. 2017년, ‘린드그렌 탄생 110주년’을 맞아 다시 새롭게 개정판이 출간된다. 초판본 화가인 잉리드 방 니만의 그림으로 표지와 본문이 확 달라졌고, 추가로 린드그렌 연보가 수록되었다. 독창적인 그림체로 삐삐 롱스타킹을 처음 세상에 불러 낸 잉리드 방 니만의 그림을 통해, 세상 어디에도 없던 여자아이 삐삐를 독자들이 처음 만났을 때의 놀람과 감동을 생생히 느낄 수 있는 특별한 기회가 될 것이다.",https://audioclip.naver.com/audiobooks/E16BEB19C5
"위대한 유산 (민음사 세계문학, 완독본)",찰스 디킨스,"셰익스피어와 어깨를 나란히 하는 작가, 찰스 디킨스 물질적으로 ‘막대한’ 유산과 정신적으로 ‘위대한’ 유산 사이의 진실한 인간 초상 따뜻한 해학과 사회 풍자, 그리고 인간성에 대한 깊은 통찰이 담긴 영국 문학의 걸작 “그는 가난하고 고통 받고 박해받는 자들의 지지자였으며 그의 죽음으로 세상은 영국의 가장 훌륭한 작가 중 하나를 잃었다.""",https://audioclip.naver.com/audiobooks/DCBD5BD102
