titles,authors,informs,clip_links
해시의 신루 2권,윤이수,"""구르미 그린 달빛"" 작가 윤이수가 내놓은 또 하나의 역사 판타지 로맨스! 네이버 웹소설 누적 조회 5천만회, 평점 9.98점의 베스트셀러! 15세기 조선. 이곳에 운명을 거부하고 도망치는 여인, '해루'가 있다. 미래를 예언하는 신비한 능력은 그녀에게 독일 뿐. 어느 날, 그녀 앞에 천하 제일 길치에 공갈을 일삼는 해괴한 사내가 나타나는데. 그의 정체는 조선 최고의 천재 군주라 불리는 '이향'이다. 별이 가득한 밤하늘을 사랑하고 동경하는 그와, 자신의 운명에 기꺼이 맞서는 그녀. 두 사람의 시간이 맞닿아 돌아가기 시작한다. ✔ 네이버 시리즈에서 원작보기",https://audioclip.naver.com/audiobooks/AFF6E72129
"마담 보바리 (민음사 세계문학, 완독본)",귀스타브 플로베르,"사실주의 소설의 시작과 동시에 그 완결을 이룩한 작품 카프카에게는 바이블, 누보 로망의 작가들에게는 교과서가 된 소설 1857년 보들레르의 <악의 꽃>과 함께 <현대modern>를 열어젖힌 이 소설은 이후의 모든 문예사조, 사실주의와 자연주의, 아방가르드와 구조주의에 이르는 예술의 도저한 흐름에 씨앗이 되었다.",https://audioclip.naver.com/audiobooks/F4781C1135
내 남자친구에게,귀여니,"자꾸만 눈물이 난다. 지독하게 눈물이 난다. 귀여니 소설 중 최다 조회수!! 100만 네티즌을 울린 화제작! 10대 네티즌들의 성원 속에 인터넷 소설의 선두주자로 떠오른 귀여니의 네 번째 소설. 고교 2년생 소녀 이강순은 3년째 사귀는 중인 남자친구 은형에게서 권태기를 느끼지만, 그는 그런 그녀의 마음을 모르고 자꾸만 억지스런 애정표현을 서슴지 않는다. 하지만 이미 강순은 같은 반 친구인 천사 같은 외모의 박승현에게 마음이 넘어가 있는 상태. 게다가 승현이도 강순이에게 마음이 있는 게 확실하다. 그러던 어느날 자신의 몸에 죽음의 병마가 자리 잡았음을 알게 된 은형은 평생토록 놓아주고 싶지 않았던 강순이를 모진 말과 함께 승현에게로 떠나보내는데……",https://audioclip.naver.com/audiobooks/43F06AC623
궁에는 개꽃이 산다,윤태루,"[본 오디오북은 '요약본'입니다.] '궁에는 꽃이 산다. 개꽃이라 하였다. 모양은 꽃이고 속은 개라, 궁에 사는 꽃은 개꽃이라 하였다.' 은나라 황실에 살고 있는 사람들이라면 누구나 알아야 하는 필수 지침이 있었다. ‘궁 안에서 현비를 보면 무조건 피해 가라!’ 자질이 부족한 것은 두말 할 필요도 없고, 투기는 기본에다 그 악랄하고 잔인한 성정에 당한 사람은 두 손으로 다 꼽을 수 없을 정도. 설명할 필요도 없을 만큼 잔혹한 행동으로 악명을 떨치는 현비 개리. 하지만 서슴지 않고 행하던 악행들의 목표는 단 한 가지뿐이었다. 바로 은왕제 언의 황후가 되는 것! 개리 : 폐하, 폐하를 사모하여 그런 것입니다. 그저 그뿐이었습니다. 언 : 니가 내게 사모의 정을 품었더냐? 니가 사모한 것은 그저 황후라는 자리였음을 내 모를줄 아느냐? 개리 : 아닙니다. 아니옵니다… 어찌 모른신다 하시는 것입니까? 폐하를 사모하여 그리 하였습니다. 가상국 은나라 황실을 배경으로 펼쳐지는 역사 판타지 로맨스! <궁에는 개꽃이 산다>",https://audioclip.naver.com/audiobooks/4AFAA8D789
데미안,헤르만 헤세,"'요즘책방: 책 읽어드립니다'에서 소개된 12번째 도서, 헤르만 헤세의 대표작 '데미안' 청소년기를 보내고 있는 에밀 싱클레어는 낡은 규범들의 속박에 괴로워하면서도 그것들을 견뎌낸다. 그러던 어느 날 저지르지도 않은 도둑질을 떠벌림으로써 동급생인 크로머에게 혹독하게 시달린다. 그런 싱클레어를 도와주는 데미안. 데미안은 크로머라는 첫 시련에 이어 나중에는 사춘기의 문제를 극복하게끔 도와주고, 카인과 아벨 이야기를 새롭게, 다르게 이해할 수 있도록 해주며, 운명으로부터 도망치지 않고 운명을 받아들이라고 가르쳐주는데… 자신에게 이르는 길을 계속 고민하고 찾아가는 싱클레어의 성장기.",https://audioclip.naver.com/audiobooks/724C8CC136
합리적 의심,도진기,"[한겨레신문 추천도서] 판사가 아니었다면 쓰지 못했을, 또 판사였으면 출간하지 못했을 이야기! 합리적 의심 없는 입증의 원칙 VS 상식에 반하는 판결 ‘소설 쓰는 변호사’로 돌아온 도진기, 진짜 정의의 길을 묻다! 20여 년의 판사 생활을 끝내고 변호사가 된 작가 도진기가 처음으로 본격 법정물을 발표했다. 이야기는 현직 부장판사인 ‘나(현민우)’가 일 년 전 재판한 일명 ‘젤리 살인사건’을 반추하며 시작된다. 사건의 개요는 이렇다. 연인 사이인 남녀가 모텔에 체크인했다. 몇 시간 후, 여자가 119에 신고해달라며 다급하게 인터폰으로 요청하더니 급기야는 맨발로 프런트에 달려온다. 남자친구가 젤리를 먹다가 목에 걸려 숨을 못 쉰다는 것이었다. 남자는 병원으로 옮겨졌지만 결국 죽었고, 얼마 후 여자친구에게 거액의 보험금이 지급되었다. 검찰은 계획적인 보험살인으로 보고 사형을 구형했다. 재판 과정을 통해 사건 당시의 증거와 법의학자들의 증언을 청취한 현민우는 여자의 범행을 확신하지만, 배석판사들은 이렇게 반박한다. 그것이 ‘합리적 의심 없는 입증’을 거친 판결이냐고. [출판사 서평] 법은 정의를 위한 것이 아니며, 판사 역시 정의의 수호자가 아니다. 그러나 단 한 번, 정의의 편에 서고 싶었다. 우리는 법이 늘 옳기를 기대한다. 그러나 법조인들은 법에 과도하게 기대는 것을 경계하며, 법은 궁극의 수단일 뿐, 법과 정의는 구분되어야 한다고 말한다. 그렇다면 판결은 어떨까. 그 자체로 정의의 심판이자 약자의 편으로 기능할까? 상식과 동떨어진 판결들을 보고 있으면 꼭 그렇지도 않은 것 같다. 20여 년 동안 판사로 일했고, 2017년부터 변호사로 새로운 도전을 시작한 도진기 작가 역시 이렇게 고백한다. “어째서 저런 판결이 나오는가. 사실은 나도 오랫동안 궁금했다.” 이 같은 궁금증에서 시작된 소설 《합리적 의심》은 도진기 작가가 판사이던 시절에 쓰였지만, 그가 공직을 떠나서야 비로소 세상 빛을 보았다. 부장판사인 나(현민우)는 세상을 떠들썩하게 만든 ‘젤리 살인사건’을 맡았다. 20대 초반인 남자가 연상의 여자친구와 모텔에 투숙하여 술에 취한 채 큰 젤리를 먹고 기도가 막혀 죽었다고 알려진 사건이다. 사건 당시에는 크게 화제가 되지 않았지만, 여자친구인 김유선이 거액의 보험금을 수령한 데다 다른 남자들과도 교제 중이었던 정황이 밝혀지면서 세간의 관심을 받는다. 나는 김유선의 범행을 확신하지만 배석한 민지욱 판사는 이는 억측일 수도 있다며 나의 주장을 반박한다. 민지욱 판사의 반박 근거인 합리적 의심 없는 입증의 원칙(Proof beyond a Reasonable Doubt, ‘의심스러운 때에는 피고인의 이익을 따른다’는 원칙에 근거, 피고인이 범인이 아닐 수도 있다는 ‘합리적 의심’이 존재한다면 판사는 유죄를 선고할 수 없다)은 이렇게 소설 속 주인공들의 운명을 쥐락펴락한다. 눈치 빠른 독자라면 알아챘겠지만, 소설은 실제 사건인 일명 ‘산낙지 살인사건’을 모티프로 한 것이다. 2010년 4월, 남녀가 밤늦게까지 술을 마신 뒤 모텔에 투숙했고, 여자친구가 산낙지를 먹다가 숨을 쉬지 않는다며 남자친구가 다급하게 신고한 사건이다. 여자는 병원으로 옮겨졌지만 결국 숨졌고, 남자친구는 거액의 보험금을 받았다. 죽음의 원인, 즉 사고사냐 살인이냐를 두고 피고인과 수사기관, 법원이 날선 공방을 벌였다. 그리고 대법원 판결 끝에 남자친구에게 무죄가 선고되었다. 소설 속 현민우 판사는 실제 사건 속 판사들과는 조금 다른 선택을 한다. 거대한 사법 시스템에 어긋나지 않게 살아온 지난날을 뒤로하고 정의의 편에 서고자 한 것이다. 도진기 작가는 권말에 실린 ‘작가의 말’에서 이야기 자체가 아닌 이야기가 전하려는 것에 귀를 기울여달라고 당부한다. 또 이 작품을 추리소설이 아닌 법정물로 읽어달라고 말한다. 그러나 인간성의 밑바닥을 처절히 드러내는 심리묘사와 이어지는 반전은 장르소설의 매력 또한 유감없이 보여준다.",https://audioclip.naver.com/audiobooks/AC1DF2925B
탐정 전일도 사건집(2편 합본),한켠,"""안녕하세요. 제 이름은 전일도, 탐정이죠."" 무엇이든 누구든 찾아주는 MZ세대 실종 전문 탐정, 전일도의 대표 단편 시리즈를 만나다 서다혜, 김가령, 석승훈, 윤은서 성우의 생동감 넘치는 연기와 다채로운 음향 효과가 어우러진 드라마형 오디오북 2종 합본 출시! 결혼, 육아, 사교육, 비혼주의, 왕따, 취업, 미투 등 현 시대를 살아가는 이들의 솔직한 고민을 유쾌하게 풀어내는 연작 단편 시리즈 1. 스파게티의 이름으로, 라멘 결혼하라는 주변의 압박과 경제적 사정으로 계약결혼이란 황당한 아이디어를 떠올린 남자의 앞에 나타난 교포2세 스테파니 황. 그녀가 내건 계약결혼의 조건은 '날아다니는 스파게티 괴물교' 교도인 자신의 종교를 존중해 달라는 것이었다. 기묘하고도 행복한 신혼 생활이 이어지던 어느 날 스테파니 황이 갑자기 종적을 감추고, 남자는 가업을 물려받은 20대 초반의 고졸 비혼 여성 탐정 전일도에게 아내의 실종 사건을 의뢰한다. 2. 나의 비혼식 비혼을 결심하고 축의금을 돌려받으러 다니는 의뢰인이 탐정 전일도에게 동행을 요청한다. 탐정의 자존심에 이런 심부름센터 같은 일은 맡고 싶지 않았지만, 돈이 궁해서 어쩔 수 없다. 유능한 탐정에게 조수가 필요하다는 건 탐정소설의 진리이기에, 이번 여정에는 특별히 전일도의 쌍둥이 오빠 '전가정'이 그녀의 조수로 동행하기로 한다. 그런데 이 오빠, 어째 업무보다 의뢰인에게 더 관심이 있는 것 같다. - 📌 성우들의 열연, 환상적인 BGM과 연출! 황금가지의 드라마형 오디오북 목록",https://audioclip.naver.com/audiobooks/D145355D94
안락,은모든,"죽음도 삶의 중요한 한 순간 ‘어떻게 죽을 것인가’좀 더 많은 고민이 필요한 때 2018년 신춘문예로 등단한 신예 은모든 작가가 첫 장편 『애주가의 결심』과 첫 단편 『꿈은, 미니멀리즘』 이후, 같은 해 세 번째 작품집 『안락』을 선보인다. 병상에서 생을 연명하는 아흔일곱의 이모할머니와 자발적 수명 계획을 세우고 진행하려는 여든여덟의 할머니, 할머니의 결정을 받아들이지 못하는 엄마와 이를 지켜보는 딸 지혜까지, 이 소설은 죽음 앞에 선 다양한 세대 여성들의 감정을 한자리에 불러내온다. 10년 뒤의 근미래에 대한민국의 삶은 어떠할까. 여전히 소수자 혐오 집회와 세대 간 갈등으로 사회뿐 아니라 가정도 분화하고 다투고 있지는 않을까. 이러한 와중에 국회에서는 안락사를 합법화하는 법안이 발의되고, 할머니의 폭탄선언으로 ‘안락사’ 문제가 본격적으로 지혜네 가족에게 침투된다. 갑작스러운 사고로 할아버지를 보낸 할머니는 인사도 없이 사랑하는 가족을 떠나는 일의 안타까움을 뼈아프게 느끼고는 스스로 신변 정리를 시작한다. 그사이 안락사 법안 통과를 위한 국민투표가 진행되고 그 결과는 할머니의 손을 들어준다. 알고 하는 이별이라고 다를 수 있을까마는 할머니는 조용히 가족 한 사람 한 사람과 대화를 나누고 직접 담근 자두주로 온 가족과 건배도 나눈 뒤에 “모두 수고 많았다. 고맙다”라는 말을 남기고 눈을 감는다. ‘아름다운 마무리’라는 말로 고통스러운 삶을 씻어낼 수는 없겠지만, 떠나가시는 할머니의 모습은 그 어느 때보다도 편안해 보였다. 죽음도 삶의 중요한 한 순간인 만큼 이제는 삶의 한가운데서도 죽음에 대해 좀 더 많은 고민을 나누어야 하지 않을까, 소설 『안락』이 조심스럽게 묻고 있다.",https://audioclip.naver.com/audiobooks/C0E24F3E7D
조지오웰의 1984,조지 오웰,"지금 누군가 당신을 지켜보고 있다! <조지오웰, 1984> 조지오웰이 내다본 미래, 1984년! 1984년을 지난 오늘 우리의 모습은 누가 지켜보고 있는가? 자유는 예속! 무지는 힘! 열광하지 않으면 안되는 독재자, 빅브라더! 웃음, 눈물, 섹스까지 허용되지 않는 1984년에 빅브라더를 몰래 증오하는 한 남자가 있다! 섬뜩한 과거와 미래가 동시에 존재한다. 조지오웰 1984",https://audioclip.naver.com/audiobooks/9D6D856B3E
너의 췌장을 먹고 싶어,스미노 요루,"벚꽃 휘날리는 4월, 그녀와 나는 만났다 먼지 뿌연 도서실, 낡은 책장에 꽂힌 서적들의 순번, 조용히 책을 읽으며 생각에 잠기는 걸 좋아하는 ‘나’는 익숙한 것에서만 위안을 찾는 평범한 고등학생이다. 무료한 일상을 보내던 나는 병원에서 낡은 소파 구석에 놓인 공책 한 권을 발견한다. ‘췌장…… 죽는다…… 공병(共病)문고?’ 호기심을 불러일으키는 단어에 마음을 빼앗긴 내 앞에 예쁘고 명랑한 사쿠라가 나타나 공책이 자신의 것이라고 말한다. 당황한 나, 그리고 환한 미소를 짓는 사쿠라. 그녀와 나는 점점 비밀을 공유하는 친구 그 이상의 관계로 맺어지기 시작하는데…….",https://audioclip.naver.com/audiobooks/A71AF28A09
해시의 신루 3권,윤이수,"""구르미 그린 달빛"" 작가 윤이수가 내놓은 또 하나의 역사 판타지 로맨스! 네이버 웹소설 누적 조회 5천만회, 평점 9.98점의 베스트셀러! 15세기 조선. 이곳에 운명을 거부하고 도망치는 여인, '해루'가 있다. 미래를 예언하는 신비한 능력은 그녀에게 독일 뿐. 어느 날, 그녀 앞에 천하 제일 길치에 공갈을 일삼는 해괴한 사내가 나타나는데. 그의 정체는 조선 최고의 천재 군주라 불리는 '이향'이다. 별이 가득한 밤하늘을 사랑하고 동경하는 그와, 자신의 운명에 기꺼이 맞서는 그녀. 두 사람의 시간이 맞닿아 돌아가기 시작한다. ✔ 네이버 시리즈에서 원작보기",https://audioclip.naver.com/audiobooks/B518252CCB
산책자의 행복 (요조),조해진,"“사는 게 원래 이토록 무서운 거니, 메이린?” 이번 소설집에서 주목할 만한 점 중 하나는, 작가 조해진이 말하는 ‘살아 있음’에 대한 감각이다. 소설 속 인물들은 서로를 살게 하기 위해 고투하면서 그 힘으로 살아가는데, 그 상대는 아주 가까운 사람이기도 하지만 상관없는 이국의 누군가가 되기도 한다. 세상을 떠난 언니가 동생을 살아가게도 하며(「잘 가, 언니」), 어린 시절 친구에게 선물한 카메라가 그를 세상 밖으로 이끌기도 하고(「빛의 호위」), 신문에 실린 사진 한장이 “먼 나라의 화가에게 작품을 완성하도록 부추기는 영감을 주”(「시간의 거절」 181면)기도 한다. 이렇게 서로를 살리는 절실함은 「산책자의 행복」에서 가장 두드러진다. 철학과 강사였지만 학과 통폐합으로 직장을 잃고 기초생활수급자로 살아가는 홍미영(라오슈)에게 답장이 없는 편지를 계속 보내는 중국인 제자 메이린은 “살아 있는 동안엔 살아 있다는 감각에 집중하”(127면)라는 라오슈의 말을 되새기며 살아가고 라오슈는 현실에 괴로워하면서 마음속으로만 답장을 보내지만, 둘 사이의 믿음은 분명 서로를 살게 하는 힘이 되어준다. 살고 싶어. 목적 없이 뻗어 있는 길 한가운데서 그녀는 속삭였다. 미치도록…… 미치도록 살고 싶어. 메이린, 부르며 그녀는 흐느꼈다. (…) 저는 살아 있습니다. 살아 있고, 살아 있다는 감각에 집중하고 있습니다. 그리고 오늘밤 제가 하고 싶은 말은 이것이 다예요, 라오슈……(「산책자의 행복」 140~142면) *** 요조가 낭독하는 조해진 작가의 [산책자의 행복]은 아이돌 및 각계 저명인사의 목소리 재능을 기부받아 소리책을 만들고 이를 통해 청각 장애인에게 희망의 소리를 선물하는 캠페인에 참여한 작품이다. 캠페인 수익금의 일부는 사랑의 달팽이 재단에 기부되어, 경제적 어려움으로 소리 없는 세상에 살고 있는 난청 아동들에게 희망의 소리를 선물해주기 위한 지원 기금으로 사용되어진다.",https://audioclip.naver.com/audiobooks/402A58C610
페이퍼 컷 (영케이),최상희,"고2 여름방학, 하기 싫은 보충 수업 대신 해외여행을 떠난다면 얼마나 신이 날까? 최상희 작가의 소설집 「델문도」에 수록된 네 번째 이야기 「페이퍼컷」의 ‘나’는 자유롭게 일하며 사는 엄마와 함께 한 달 동안 유럽으로 배낭여행을 가게 되었다. 그러나 엄마가 갑자기 허리를 다쳐 입원하는 바람에 계획에 차질이 생겼다. 학교엔 벌써 소문이 쫙 퍼졌으니, 이제 와 못 간다고 말할 수도 없다. ‘나’는 집에 콕 박혀 있기로 마음먹지만 엄마는 다르다. 항공권을 환불받지 못하고, 숙소비도 다 치렀으니 둘 중 하나는 반드시 가야 한다는 거다. 결국 ‘나’는 런던으로 향하는 비행기에 오르지만, 가는 길부터 진이 빠진다. 무척이나 뚱뚱한 여자의 옆자리인 것이다. 절로 인상이 찌푸려지는 순간, 여자는 ‘나’의 심정을 알아차렸다는 듯 몸을 움츠린다. 자리에 앉아 여자를 흘깃 쳐다보던 ‘나’는 놀라움을 금치 못한다. 여자는 몸집에 어울리지 않는 무척 섬세하고 부드러운 모양의 손가락을 지녔다. 그러나 정말로 놀라움을 금치 못한 일은 런던 공항에서 일어난다. 지하철역에서 일어난 테러 사건 때문에 외국인의 출입국이 금지된 것. 엄마는 전화를 받지 않고, 휴대폰 배터리는 다 닳았다. 공항에서 하룻밤을 보내야 한다는 사실 말고 모든 게 막막해졌을 때, 옆자리에 앉았던 여자가 다가온다. 여자가 건넨 물을 벌컥 들이켠 뒤에야 ‘나’는 이상한 느낌을 알아차린다. 이제껏 여자는 소리 없이 말하고 있었다. 어떻게 그것이 가능할까. ‘나’는 여자와 뜻밖의 대화를 이어 나가며 특별한 밤을 보낸다. *** DAY6의 멤버인 Young K가 낭독하는 최상희 작가의 「페이퍼컷」은 [EBS 아이돌이 읽다, 마음을 잇다] 라는 아이돌의 낭독과 기부가 결합된 프로젝트 참여 작품이다. 이시대 최고의 아이돌이 문학작품 낭독자로 참여해 목소리 재능을 기부하고, 이를 통해 발생되는 수익금 일부는 농어촌청소년육성재단에 기부되어 문화 교육 혜택에서 소외된 청소년들의 올바른 성장 지원을 위해 사용된다.",https://audioclip.naver.com/audiobooks/8C2BDFF00B
밀회,김영하,"문학동네×오디오클립의 김영하 낭독 공모전 수상자들이 낭독하는 김영하 특별 단편선. 우리가 사랑하는 작가, 김영하 작가가 가장 아끼는 단편들이 목소리의 주인공을 찾았다. 작가가 직접 고른 5편의 작품과, 작가가 선택한 5명의 목소리. • 「밀회」 (박정선 낭독, 소설집 『무슨 일이 일어났는지는 아무도』 수록) 독일의 낯선 도시에서 칠 년 동안 금지된 사랑을 이어온 남자. 그가 그곳에서 맞은 마지막 하루, 그리고 삶과 죽음에 대한 사색.",https://audioclip.naver.com/audiobooks/21586AE638
완전한 행복 (정유정 장편소설),정유정,"*이 오디오북은 한국출판문화산업진흥원(KPIPA)의 ‘2021년 오디오북 제작 지원’ 사업 선정작입니다. 발표하는 작품마다 독자들의 열광적인 지지를 받으며 한국문학의 대체불가한 작가로 자리매김한 정유정의 신작. 500여 쪽을 꽉 채운 압도적인 서사와 적재적소를 타격하는 속도감 있는 문장, 치밀하고 정교하게 쌓아올린 플롯과 독자의 눈에 작열하는 생생한 묘사로 정유정만의 스타일을 가감 없이 보여주는 한편, 더 완숙해진 서스펜스와 인간의 심연에 대한 밀도 높은 질문으로 가득 찬 수작이다. 《완전한 행복》은 버스도 다니지 않는 버려진 시골집에서 늪에 사는 오리들을 먹이기 위해 오리 먹이를 만드는 한 여자의 뒷모습에서 시작된다. 그녀와 딸, 그리고 그 집을 찾은 한 남자의 얼굴을 비춘다. 얼굴을 맞대고 웃고 있지만 그들이 추구하는 서로 다른 행복은 서서히 불협화음을 만들어낸다. 이 기묘한 불협화음은 늪에서 들려오는 괴기한 오리 소리와 공명하며 불안의 그림자를 드리운다. 그들은 각자 행복을 위해 노력한다. 그러나 노력할수록 더 깊이 빠져드는 늪처럼, 그림자는 점점 더 깊은 어둠으로 가족을 이끈다.",https://audioclip.naver.com/audiobooks/E26C6B0ECC
소년이 온다,한강,"한강을 뛰어넘은 한강의 소설 섬세한 감수성과 치밀한 문장으로 인간 존재의 본질을 탐구해온 작가 한강의 여섯번째 장편소설 『소년이 온다』가 출간되었다. 1980년 광주의 5월을 다뤄 창비문학블로그 ‘창문’에 연재할 당시(2013년 11월~2014년 1월)부터 독자들의 이목을 끌었던 열다섯살 소년의 이야기는 ‘상처의 구조에 대한 투시와 천착의 서사’를 통해 한강만이 풀어낼 수 있는 방식으로 1980년 5월을 새롭게 조명한다. 한강은 무고한 영혼들의 말을 대신 전하는 듯한 진심 어린 문장들로 어느덧 그 시절을 잊고 무심하게 5․18 이후를 살고 있는 우리에게 묵직한 질문을 던지고, 여전히 5․18의 트라우마를 안고 힘겹게 살아가는 사람들을 위무한다. 『소년이 온다』는 광주민주화운동 당시 계엄군에 맞서 싸우던 중학생 동호를 비롯한 주변 인물들과 그후 남겨진 사람들의 고통받는 내면을 생생하게 그려내고, 당시의 처절한 장면들을 핍진하게 묘사하며 지금 “우리가 ‘붙들어야 할’ 역사적 기억이 무엇인지를 절실하게 환기하고 있다(백지연 평론가).” “이 소설을 피해갈 수 없었”고, “이 소설을 통과하지 않고는 어디로도 갈 수 없다고 느꼈”다는 작가 스스로의 고백처럼 이 소설은 소설가 한강의 지금까지의 작품세계를 한단계 끌어올리는, “한강을 뛰어넘은 한강의 소설(신형철 평론가)”이라고 자신 있게 말할 수 있는 작품이다.",https://audioclip.naver.com/audiobooks/B01D6CA612
남편을 죽이는 서른 가지 방법,서미애,"서미애 작가의 단편 추리소설을 통해 추리 입문자들은 소설의 매력을, 마니아들은 완성도 높은 작품을 통한 장르적 재미를 만날 수 있다. <남편을 죽이는 서른 가지 방법> 남편을 죽이기 위해서는 무엇이 필요할까? 미연은 남몰래 가계부에 ‘남편을 죽이는 방법’을 적으며 하루하루 버틴다. 뿐만 아니라 스스로 남편을 죽였다고 착각해, 살아있는 남편을 보고 놀랄 정도가 된다. 그러던 어느 날, 남편이 정말로 죽어버린다. 남편은 미연의 주장대로 아내에게 살해당한 것일까? 아니면 다른 범인이 있는 것일까?",https://audioclip.naver.com/audiobooks/4EDE89741A
"야성의 부름 (민음사 세계문학, 완독본)",잭 런던,"“전 세계의 위대한 개 이야기들 가운데 가장 인기 있는 장편.”이라는 찬사를 받아 온 『야성의 부름』이 민음사 세계문학전집 30번으로 출간되었다. 이 소설은 주인공 벅이 알래스카 대자연에서 사투를 벌이며 대장으로 성장하는 과정을 ‘개’의 시점으로 서술한 작품이다. 잭 런던은 1897년 클론다이크 골드러시에 참여해 알래스카에 갔던 경험을 토대로 이 소설을 썼는데, 그는 알래스카에서 금광을 캐지는 못했지만 『야성의 부름』으로 전 세계적인 유명 작가 반열에 올랐다. 이 작품에서 문명이 고도로 발달하던 20세기 초에 잊혀 가던 야성의 가치를 잘 보여 준 잭 런던은 미국 자연주의 문학의 계보를 잇는 작가로 인정받았다. 1903년 출간된 『야성의 부름』은 그 해에만 1만 부 이상 팔리며 베스트셀러가 되었고, 지금까지 80개 이상의 언어로 번역되며 전 세계인들의 꾸준한 사랑을 받는 고전으로 자리매김하고 있다.",https://audioclip.naver.com/audiobooks/6381012994
그림자를 판 사나이,김영하,"문학동네×오디오클립의 김영하 낭독 공모전 수상자들이 낭독하는 김영하 특별 단편선. 우리가 사랑하는 작가, 김영하 작가가 가장 아끼는 단편들이 목소리의 주인공을 찾았다. 작가가 직접 고른 5편의 작품과, 작가가 선택한 5명의 목소리. • 「그림자를 판 사나이」 (이윤재 낭독, 소설집 『오빠가 돌아왔다』 수록) 소설가인 ‘나’와 고등학교 친구인 신부 바오로, 그리고 둘의 친구인 미경. 세 사람의 미묘한 관계와 각자의 사연들, 기이한 사건이 ‘나’의 고요한 생활에 파문을 일으킨다.",https://audioclip.naver.com/audiobooks/91D6EFA4E0
